,Book Author,Book Owner,Publication Year
1658,Texas Writers' Program,Ernest Hemingway,1940
1659,Wyoming Writers' Program,Ernest Hemingway,1946
1660,Lee Wulff,Ernest Hemingway,1940
1661,Philip Wylie,Ernest Hemingway,1949
1662,[N.auth],Ernest Hemingway,1940
1663,Debs Myers,Ernest Hemingway,1947
1664,Gregor Athalwin Ziemer,Ernest Hemingway,1942
1665,Herbert Spencer Zim,Ernest Hemingway,1949
1666,Era Zistel,Ernest Hemingway,1944
1667,Emile Zola,Ernest Hemingway,1941
1668,Stefan Zweig,Ernest Hemingway,1943
1669,Ivor Brown ,W.H. Auden,1947
1670,Gerald Bullet ,W.H. Auden,1947
1671,Charles Williams ,W.H. Auden,1948
1672,Jean Cocteau ,W.H. Auden,1949
1673,Margaret Williams ,W.H. Auden,1940
1674,Elliott Coleman   ,Ezra Pound,1949
1675,Charles Henri Ford   ,Ezra Pound,1940
1676,Ezra Pound   ,Ezra Pound,1944
1677,Pietro G. Varvaro   ,Ezra Pound,1946
1678,Pietro G. Varvaro   ,Ezra Pound,1949
1679,David Park Williams   ,Ezra Pound,1949
1680,Marcela de Juan   ,Ezra Pound,1948
1681,Oswald Mosley   ,Ezra Pound,1940
1682,[N.auth]   ,Ezra Pound,1949
1683,Saturno Montanari   ,Ezra Pound,1943
1684,Giovanni Tonelli   ,Ezra Pound,1948
1685,Jules Laforgue   ,Ezra Pound,1945
1686,Giuseppe Soldato   ,Ezra Pound,1942
1687,Gil Orlovitz   ,Ezra Pound,1947
1688,Antonio Vivaldi   ,Ezra Pound,1949
1689,Confucius   ,Ezra Pound,1949
1690,Giuliano Bertúccioli   ,Ezra Pound,1949
1691,Will Lissner   ,Ezra Pound,1947
1692,Confucius   ,Ezra Pound,1942
1693,Confucius   ,Ezra Pound,1944
1694,André Chéradame   ,Ezra Pound,1941
1695,Harold Taylor   ,Ezra Pound,1947
1696,John Berryman   ,Ezra Pound,1948
1697,Herbert Krumhaar   ,Ezra Pound,1948
1698,Arnold Gingrich,F. Scott Fitzgerald,1940
1699,Martin Donisthorpe Armstrong,Ernest Hemingway,1943
1700,Margaret Armstrong,Ernest Hemingway,1940
1701,Rudolf Arnheim,Ernest Hemingway,1948
1702,Peter Arno,Ernest Hemingway,1944
1703,Elliott Arnold,Ernest Hemingway,1947
1704,Joseph Aronson,Ernest Hemingway,1941
1705,Helen Ashton,Ernest Hemingway,1948
1706,Charles Askins,Ernest Hemingway,1948
1707,Ezio M. Gray   ,Ezra Pound,1943
1708,[N.auth]   ,Ezra Pound,1942
1709,Alberto Breglia   ,Ezra Pound,1948
1710,Nicolás Manetti-Cusa   ,Ezra Pound,1946
1711,Louis Agassiz   ,Ezra Pound,1947
1712,Grammaticus Musaeus   ,Ezra Pound,1947
1713,Ezra Pound   ,Ezra Pound,1948
1714,Concetto Pettinato   ,Ezra Pound,1944
1715,Ezra Pound   ,Ezra Pound,1944
1716,Ronald Duncan   ,Ezra Pound,1944
1717,Johann von Leers   ,Ezra Pound,1941
1718,Jorian Jenks   ,Ezra Pound,1940
1719,Giambattista Vicari   ,Ezra Pound,1942
1720,Herrlee Glessner Creel   ,Ezra Pound,1948
1721,William Attwood,Ernest Hemingway,1949
1722,Janice Chase King   ,Ezra Pound,1948
1723,Harold Scofield Betts   ,Ezra Pound,1945
1724,Raymond Adrien De Roover   ,Ezra Pound,1948
1725,Jean Barral   ,Ezra Pound,1941
1726,[N.auth]   ,Ezra Pound,1940
1727,Wallace Walter Atwood,Ernest Hemingway,1945
1728,Octave Aubry,Ernest Hemingway,1947
1729,W. H. Auden,Ernest Hemingway,1940
1730,W. H. Auden,Ernest Hemingway,1945
1731,John James Audubon,Ernest Hemingway,1946
1732,T. S. Eliot   ,Ezra Pound,1948
1733,[N.auth]   ,Ezra Pound,1944
1734,Ezra Pound   ,Ezra Pound,1944
1735,Ian Fletcher   ,Ezra Pound,1947
1736,Ezra Pound   ,Ezra Pound,1944
1737,Nicholas Murray Butler   ,Ezra Pound,1940
1738,Dachine Rainer   ,Ezra Pound,1948
1739,Enrico Pea   ,Ezra Pound,1949
1740,Georges Simenon   ,Ezra Pound,1948
1741,Peter Russell   ,Ezra Pound,1949
1742,Rabindranath Tagore   ,Ezra Pound,1946
1743,Mario Rèfolo   ,Ezra Pound,1943
1744,Alexander Berry Austin,Ernest Hemingway,1943
1745,Australian National Publicity Association,Ernest Hemingway,1944
1746,Giuseppe Avarna,Ernest Hemingway,1949
1747,Gerald Averill,Ernest Hemingway,1948
1748,Giuseppe Ungaretti   ,Ezra Pound,1947
1749,Odon Por   ,Ezra Pound,1940
1750,Mario Gulino   ,Ezra Pound,1949
1751,J. F. Powers   ,Ezra Pound,1947
1752,[N.auth]   ,Ezra Pound,1944
1753,Concetto Pettinato   ,Ezra Pound,1949
1754,C. H. Douglas   ,Ezra Pound,1948
1755,Renato Majolo   ,Ezra Pound,1944
1756,Pablo Neruda   ,Ezra Pound,1944
1757,Eugen Dollmann   ,Ezra Pound,1949
1758,John Wilmot Rochester   ,Ezra Pound,1948
1759,Carlo Scarfoglio   ,Ezra Pound,1940
1760,Cristóbal de Villalón   ,Ezra Pound,1945
1761,Keith Ayling,Ernest Hemingway,1943
1762,William Arkwright,Ernest Hemingway,1948
1763,Ernest Hemingway,Ernest Hemingway,1940
1764,Maurice James Craig   ,Ezra Pound,1948
1765,Arthur Kitson   ,Ezra Pound,1944
1766,Salvatore Cutino   ,Ezra Pound,1946
1767,Giovanni Cecchini   ,Ezra Pound,1943
1768,Charles Kingsley,Ernest Hemingway,1947
1769,Alfred C. Kinsey,Ernest Hemingway,1948
1770,Paul Gentizon   ,Ezra Pound,1944
1771,Guido Cavalcanti   ,Ezra Pound,1949
1772,Ilka Krupkin   ,Ezra Pound,1947
1773,Rudyard Kipling,Ernest Hemingway,1947
1774,Rudyard Kipling,Ernest Hemingway,1942
1775,Kenneth Lionel Kling,Ernest Hemingway,1948
1776,Gilbert C. Klingel,Ernest Hemingway,1940
1777,H. R. Knickerbocker,Ernest Hemingway,1947
1778,Eric Knight,Ernest Hemingway,1943
1779,Eric Knight,Ernest Hemingway,1941
1780,John Alden Knight,Ernest Hemingway,1944
1781,John Alden Knight,Ernest Hemingway,1942
1782,John Alden Knight,Ernest Hemingway,1940
1783,Arthur Koestler,Ernest Hemingway,1941
1784,Arthur Koestler,Ernest Hemingway,1945
1785,Anne Morrow Lindbergh,Ernest Hemingway,1941
1786,Anne Morrow Lindbergh,Ernest Hemingway,1944
1787,Anne Morrow Lindbergh,Ernest Hemingway,1940
1788,Charles A. Lindbergh,Ernest Hemingway,1948
1789,Ernest Lindgren,Ernest Hemingway,1948
1790,Eric Linklater,Ernest Hemingway,1946
1791,Jean Hertzberg Lipman,Ernest Hemingway,1942
1792,Joseph Wharton Lippincott,Ernest Hemingway,1944
1793,[N.auth],Ernest Hemingway,1943
1794,Irving Kolodin,Ernest Hemingway,1947
1795,Theodore F. Koop,Ernest Hemingway,1946
1796,Dorothea Simons Kopplin,Ernest Hemingway,1945
1797,Mikhail Kori_a_kov,Ernest Hemingway,1948
1798,Peter E. Kraght,Ernest Hemingway,1942
1799,Louis Paul Lochner,Ernest Hemingway,1942
1800,Frances Louise (Davis) Lockridge,Ernest Hemingway,1942
1801,Jean Loiseau,Ernest Hemingway,1941
1802,Jean Loiseau,Ernest Hemingway,1942
1803,Jean Loiseau,Ernest Hemingway,1942
1804,Jean Loiseau,Ernest Hemingway,1944
1805,Victor Kravchenko,Ernest Hemingway,1946
1806,W. Kreupp,Ernest Hemingway,1944
1807,Helen Cassin Carusi Lombard,Ernest Hemingway,1941
1808,Nap Lombard,Ernest Hemingway,1943
1809,Geo London,Ernest Hemingway,1940
1810,Haniel Long,Ernest Hemingway,1941
1811,Look (periodical),Ernest Hemingway,1948
1812,[N.auth],Ernest Hemingway,1947
1813,Salvador P. Lopez,Ernest Hemingway,1940
1814,Isaac López Mendizábal,Ernest Hemingway,1943
1815,Maurice Lovell,Ernest Hemingway,1945
1816,Henry Low,Ernest Hemingway,1947
1817,T. Shogo Kuwashima,Ernest Hemingway,1943
1818,Tatí_a_na Andreevna Bers Ku_minskai_a_,Ernest Hemingway,1948
1819,Pedro Juan Labarthe,Ernest Hemingway,1948
1820,Pedro Juan Labarthe,Ernest Hemingway,1944
1821,Marie Belloc Lowndes,Ernest Hemingway,1940
1822,Malcolm Lowry,Ernest Hemingway,1947
1823,Robert James Collas Lowry,Ernest Hemingway,1949
1824,Robert James Collas Lowry,Ernest Hemingway,1946
1825,Robert James Collas Lowry,Ernest Hemingway,1949
1826,Christopher La Farge,Ernest Hemingway,1949
1827,Christopher La Farge,Ernest Hemingway,1944
1828,Christopher La Farge,Ernest Hemingway,1945
1829,Christopher La Farge,Ernest Hemingway,1940
1830,Oliver La Farge,Ernest Hemingway,1949
1831,Oliver La Farge,Ernest Hemingway,1945
1832,Harold Lamb,Ernest Hemingway,1948
1833,Francesca Raimonde La Monte,Ernest Hemingway,1945
1834,Francesca Raimonde La Monte,Ernest Hemingway,1941
1835,Isabel Leighton,Ernest Hemingway,1949
1836,Alan Le May,Ernest Hemingway,1948
1837,Emil Lengyel,Ernest Hemingway,1941
1838,Millard Lampell,Ernest Hemingway,1949
1839,Bruce Lancaster,Ernest Hemingway,1947
1840,Osbert Lancaster,Ernest Hemingway,1949
1841,Mark Aleksandrovich Aldanov,Ernest Hemingway,1947
1842,Mark Aleksandrovich Aldanov,Ernest Hemingway,1945
1843,Mark Aleksandrovich Aldanov,Ernest Hemingway,1949
1844,Fred Landon,Ernest Hemingway,1944
1845,Carl Daniel Lane,Ernest Hemingway,1942
1846,Ferdinand C. Lane,Ernest Hemingway,1947
1847,Al Laney,Ernest Hemingway,1947
1848,Dylan Thomas              ,e.e. cummings,1942
1849,E.E. Cummings              ,e.e. cummings,1940
1850,Robin Maugham              ,e.e. cummings,1943
1851,Alexandra David-Neel              ,e.e. cummings,1947
1852,Theodore Spencer              ,e.e. cummings,1949
1853,Buddhadeva Bose              ,e.e. cummings,1948
1854,Theodore Spencer              ,e.e. cummings,1944
1855,Roger Lannes,Ernest Hemingway,1949
1856,Marcel Lapipe,Ernest Hemingway,1947
1857,John Lardner,Ernest Hemingway,1947
1858,Raymond Ellsworth Larsson,Ernest Hemingway,1940
1859,Harold Joseph Laski,Ernest Hemingway,1948
1860,Harold Joseph Laski,Ernest Hemingway,1943
1861,Mary Lasswell,Ernest Hemingway,1944
1862,Emilio A. Laurent,Ernest Hemingway,1941
1863,Pierre Laval,Ernest Hemingway,1948
1864,Ellis Christian Lenz,Ernest Hemingway,1944
1865,María Teresa León,Ernest Hemingway,1941
1866,José Luis Léon Roca,Ernest Hemingway,1943
1867,Royal Leonard,Ernest Hemingway,1942
1868,Jacob Burckhardt              ,e.e. cummings,1949
1869,Jean Cocteau              ,e.e. cummings,1946
1870,Paul Géraldy              ,e.e. cummings,1948
1871,Giacomo Leopardi,Ernest Hemingway,1949
1872,Louis Lerda,Ernest Hemingway,1944
1873,Georges Lestie,Ernest Hemingway,1949
1874,Harry Levin,Ernest Hemingway,1941
1875,Israel Monroe Levitt,Ernest Hemingway,1942
1876,D. H. Lawrence,Ernest Hemingway,1946
1877,D. H. Lawrence,Ernest Hemingway,1947
1878,David Lax,Ernest Hemingway,1949
1879,Halldór Laxness,Ernest Hemingway,1946
1880,Pierre Lazareff,Ernest Hemingway,1942
1881,Tom Lea,Ernest Hemingway,1949
1882,Lewis Carroll              ,e.e. cummings,1946
1883,Sacheverell Sitwell              ,e.e. cummings,1949
1884,Allen Tate              ,e.e. cummings,1942
1885,nan,e.e. cummings,1947
1886,Janet Flanner              ,e.e. cummings,1940
1887,F. H. Le Breton,Ernest Hemingway,1946
1888,Raymond Lécuyer,Ernest Hemingway,1945
1889,Gypsy Rose Lee,Ernest Hemingway,1942
1890,Margaret Leech,Ernest Hemingway,1941
1891,Lewis Don Leet,Ernest Hemingway,1948
1892,El Greco,Ernest Hemingway,1947
1893,Maurice Legrand,Ernest Hemingway,1943
1894,Sam Adolph Lewisohn,Ernest Hemingway,1948
1895,Henri Lhote,Ernest Hemingway,1943
1896,Paris (France).,Ernest Hemingway,1945
1897,American Red Crosss              ,e.e. cummings,1940
1898,Henry James              ,e.e. cummings,1946
1899,E. E Cummings              ,e.e. cummings,1944
1900,Isak Dinesen              ,e.e. cummings,1947
1901,Theodore Spencer              ,e.e. cummings,1943
1902,Andre Gide              ,e.e. cummings,1949
1903,William Rose Benet              ,e.e. cummings,1945
1904,Louis Untermeyer              ,e.e. cummings,1948
1905,Abbott Joseph Liebling,Ernest Hemingway,1942
1906,Abbott Joseph Liebling,Ernest Hemingway,1948
1907,Abbott Joseph Liebling (ed.),Ernest Hemingway,1947
1908,Jonas Lied,Ernest Hemingway,1945
1909,Richard Gordon Lillard,Ernest Hemingway,1947
1910,Museum of Modern Art (New York),Ernest Hemingway,1942
1911,Museum of Modern Art (New York),Ernest Hemingway,1940
1912,The New Yorker,Ernest Hemingway,1947
1913,Edward Newhouse,Ernest Hemingway,1949
1914,Edward Newhouse,Ernest Hemingway,1946
1915,James Roy Newman,Ernest Hemingway,1942
1916,C. B. Nicolson,Ernest Hemingway,1946
1917,Norman Nicholson,Ernest Hemingway,1944
1918,Charles H. Nissley,Ernest Hemingway,1942
1919,Albert Jay Nock,Ernest Hemingway,1943
1920,Charles Bernard Nordhoff,Ernest Hemingway,1944
1921,John Roxborough Norman,Ernest Hemingway,1948
1922,Milo Milton Quaife,Ernest Hemingway,1944
1923,Pier Antonio Quarantotti Gambini,Ernest Hemingway,1949
1924,Henri Queffélec,Ernest Hemingway,1944
1925,Peter Quennell,Ernest Hemingway,1941
1926,Peter Quennell,Ernest Hemingway,1940
1927,Miguel A. Macau              ,e.e. cummings,1944
1928,Luis Quintanilla,Ernest Hemingway,1946
1929,François Rabelais,Ernest Hemingway,1946
1930,Paul C. Raborg,Ernest Hemingway,1942
1931,Paul Radin,Ernest Hemingway,1944
1932,Ben Raeburn (ed.),Ernest Hemingway,1946
1933,Ben Raeburn (ed.),Ernest Hemingway,1946
1934,Ben Raeburn (ed.),Ernest Hemingway,1946
1935,Ben Raeburn (ed.),Ernest Hemingway,1946
1936,RAFF,Ernest Hemingway,1942
1937,Philip Rahv (ed.),Ernest Hemingway,1947
1938,Philip Rahv (ed.),Ernest Hemingway,1947
1939,Ralph Ingersoll,Ernest Hemingway,1948
1940,Hammond Innes,Ernest Hemingway,1947
1941,Henry James,Ernest Hemingway,1946
1942,MacKinlay Kantor,Ernest Hemingway,1940
1943,nan,e.e. cummings,1947
1944,Freya Stark              ,e.e. cummings,1946
1945,nan,e.e. cummings,1948
1946,Bernard Rudofsky              ,e.e. cummings,1947
1947,Robert E. Sherwood,Ernest Hemingway,1948
1948,Angus H. Shortt,Ernest Hemingway,1948
1949,Stendahl              ,e.e. cummings,1949
1950,Filmer Stuart Cuckow Northrop,Ernest Hemingway,1946
1951,Mortimer Norton,Ernest Hemingway,1948
1952,Charles Kingsley,Ernest Hemingway,1947
1953,Arthur Koestler,Ernest Hemingway,1941
1954,Francesca Raimonde La Monte,Ernest Hemingway,1945
1955,Francesca Raimonde La Monte,Ernest Hemingway,1945
1956,Mark Aleksandrovich Aldanov,Ernest Hemingway,1945
1957,Mark Aleksandrovich Aldanov,Ernest Hemingway,1945
1958,Grace Lee Nute,Ernest Hemingway,1944
1959,Joseph Oberthür,Ernest Hemingway,1941
1960,Joseph Oberthür,Ernest Hemingway,1941
1961,Joseph Oberthür,Ernest Hemingway,1941
1962,Joseph Oberthür,Ernest Hemingway,1944
1963,Sean O'Casey,Ernest Hemingway,1949
1964,Erskine Caldwell,Ernest Hemingway,1940
1965,Frank O'Connor,Ernest Hemingway,1948
1966,Frank O'Connor,Ernest Hemingway,1940
1967,Seán O'Faoláin,Ernest Hemingway,1949
1968,Seán O'Faoláin,Ernest Hemingway,1948
1969,[N.auth],Ernest Hemingway,1947
1970,John O'Hara,Ernest Hemingway,1947
1971,John O'Hara,Ernest Hemingway,1946
1972,John O'Hara,Ernest Hemingway,1949
1973,Arthur Ransome,Ernest Hemingway,1940
1974,Leonardo Olschki,Ernest Hemingway,1949
1975,Walter O'Meara,Ernest Hemingway,1947
1976,Walter O'Meara,Ernest Hemingway,1947
1977,Charles Kendall O'Neill,Ernest Hemingway,1949
1978,Cuthbert Jullian Orde,Ernest Hemingway,1942
1979,Iris Origo,Ernest Hemingway,1949
1980,Fernándo Ortiz Fernández,Ernest Hemingway,1947
1981,George Orwell,Ernest Hemingway,1949
1982,Fairfield Osborn,Ernest Hemingway,1948
1983,Robert Chesley Osborn,Ernest Hemingway,1941
1984,Robert Chesley Osborn,Ernest Hemingway,1941
1985,Robert Chesley Osborn,Ernest Hemingway,1941
1986,Robert Chesley Osborn,Ernest Hemingway,1941
1987,George Black Orsborne,Ernest Hemingway,1949
1988,Albert Ouzoulias,Ernest Hemingway,1945
1989,Peter Packer,Ernest Hemingway,1948
1990,Grace Pagano,Ernest Hemingway,1945
1991,Aldo Palazzeschi,Ernest Hemingway,1948
1992,Rodolfo Pallucchini,Ernest Hemingway,1944
1993,Mollie Panter-Downes,Ernest Hemingway,1947
1994,Giovanni Papini,Ernest Hemingway,1948
1995,Bernard Pares,Ernest Hemingway,1947
1996,Edith Pargeter,Ernest Hemingway,1948
1997,[N.auth],Ernest Hemingway,1942
1998,Virgil Franklin Partch,Ernest Hemingway,1944
1999,Kenneth Patchen,Ernest Hemingway,1945
2000,Vasco Pratolini,Ernest Hemingway,1947
2001,Elliot Paul,Ernest Hemingway,1940
2002,Elliot Paul,Ernest Hemingway,1942
2003,Elliot Paul,Ernest Hemingway,1943
2004,Elliot Paul,Ernest Hemingway,1942
2005,Elliot Paul,Ernest Hemingway,1947
2006,Elliot Paul,Ernest Hemingway,1949
2007,Cesare Pavese,Ernest Hemingway,1945
2008,Clayton Rawson,Ernest Hemingway,1940
2009,Maurice Raynal,Ernest Hemingway,1949
2010,Maurice Raynal,Ernest Hemingway,1947
2011,[N.auth],Ernest Hemingway,1940
2012,Haydn Sanborn Pearson,Ernest Hemingway,1948
2013,Donald Culross Peattie,Ernest Hemingway,1942
2014,Roderick Peattie,Ernest Hemingway,1941
2015,Roderick Peattie,Ernest Hemingway,1948
2016,Roderick Peattie,Ernest Hemingway,1942
2017,Roderick Peattie,Ernest Hemingway,1943
2018,Roderick Peattie,Ernest Hemingway,1946
2019,Roderick Peattie,Ernest Hemingway,1947
2020,Georges Peeters,Ernest Hemingway,1944
2021,Waldo Peirce,Ernest Hemingway,1945
2022,Joseph Stanley Pennell,Ernest Hemingway,1948
2023,Joseph Stanley Pennell,Ernest Hemingway,1944
2024,Osvaldo Pereira Calzadilla,Ernest Hemingway,1945
2025,Gustav Regler,Ernest Hemingway,1940
2026,Benito Pérez Galdós,Ernest Hemingway,1942
2027,Benito Pérez Galdós,Ernest Hemingway,1941
2028,A. Carlos Pérez Ramos,Ernest Hemingway,1948
2029,A. Carlos Pérez Ramos,Ernest Hemingway,1948
2030,A. Carlos Pérez Ramos,Ernest Hemingway,1948
2031,A. Carlos Pérez Ramos,Ernest Hemingway,1945
2032,George Sessions Perry,Ernest Hemingway,1947
2033,Clemente Persico,Ernest Hemingway,1947
2034,Roger Tory Peterson,Ernest Hemingway,1948
2035,Roger Tory Peterson,Ernest Hemingway,1941
2036,Natale Petri,Ernest Hemingway,1949
2037,Guglielmo Petroni,Ernest Hemingway,1942
2038,Clarence J. Pfaffenberger,Ernest Hemingway,1947
2039,Robert Henry Pfeiffer,Ernest Hemingway,1949
2040,Robert Henry Pfeiffer,Ernest Hemingway,1941
2041,William Phillips,Ernest Hemingway,1946
2042,William Phillips,Ernest Hemingway,1946
2043,Pablo Picasso,Ernest Hemingway,1946
2044,Edouard Pichon,Ernest Hemingway,1947
2045,[N.auth],Ernest Hemingway,1944
2046,Pilgrim Trust,Ernest Hemingway,1946
2047,Edgcumb Pinchon,Ernest Hemingway,1945
2048,Mrs. Kathrene Sutherland Gedney Pinkerton,Ernest Hemingway,1940
2049,Abel Plenn,Ernest Hemingway,1948
2050,Theodor Plievier,Ernest Hemingway,1948
2051,Morris Edmund Speare,Ernest Hemingway,1941
2052,Morris Edmund Speare,Ernest Hemingway,1941
2053,Morris Edmund Speare,Ernest Hemingway,1940
2054,Edgar Allan Poe,Ernest Hemingway,1945
2055,Tikhon Ivanovich Polner,Ernest Hemingway,1945
2056,David Polowe,Ernest Hemingway,1943
2057,David Polowe,Ernest Hemingway,1942
2058,Gontran de Poncins,Ernest Hemingway,1941
2059,Sir John Wyndham Pope-Hennessy,Ernest Hemingway,1947
2060,Bert Popowski,Ernest Hemingway,1946
2061,Katherine Anne Porter,Ernest Hemingway,1944
2062,Donald Portway,Ernest Hemingway,1940
2063,Emily Post,Ernest Hemingway,1947
2064,Raymond William Postgate,Ernest Hemingway,1945
2065,Richard Hooper Pough,Ernest Hemingway,1949
2066,Ezra Pound,Ernest Hemingway,1948
2067,Dawn Powell,Ernest Hemingway,1940
2068,Dawn Powell,Ernest Hemingway,1944
2069,Charles McDermand,Ernest Hemingway,1946
2070,Norman Mailer,Ernest Hemingway,1948
2071,Norman Mailer,Ernest Hemingway,1948
2072,[N.auth],Ernest Hemingway,1943
2073,Henri Matisse,Ernest Hemingway,1943
2074,F. O. Matthiessen,Ernest Hemingway,1947
2075,Frank Grant Menke,Ernest Hemingway,1944
2076,Quentin James Reynolds,Ernest Hemingway,1941
2077,Walter Adolphe Roberts,Ernest Hemingway,1940
2078,Donald Thompson Carlisle,Ernest Hemingway,1941
2079,Gordon Carroll,Ernest Hemingway,1945
2080,Joyce Cary,Ernest Hemingway,1946
2081,Robert J. Casey,Ernest Hemingway,1945
2082,Robert J. Casey,Ernest Hemingway,1945
2083,Miguel de Cervantes,Ernest Hemingway,1949
2084,Sheldon Cheney,Ernest Hemingway,1941
2085,A. J. Cronin,Ernest Hemingway,1941
2086,J. Frank Dobie,Ernest Hemingway,1949
2087,Waverley Lewis Root,Ernest Hemingway,1945
2088,Irwin Shaw,Ernest Hemingway,1948
2089,James Joseph Aloysius Powers,Ernest Hemingway,1949
2090,Vladimir Pozner,Ernest Hemingway,1943
2091,Fletcher Pratt,Ernest Hemingway,1941
2092,Fletcher Pratt,Ernest Hemingway,1949
2093,Fletcher Pratt,Ernest Hemingway,1949
2094,Fletcher Pratt,Ernest Hemingway,1948
2095,Fletcher Pratt,Ernest Hemingway,1948
2096,Gilbert Doukan,Ernest Hemingway,1946
2097,Frank Elkins,Ernest Hemingway,1949
2098,Richard Hillary,Ernest Hemingway,1942
2099,Charles Sweeny,Ernest Hemingway,1948
2100,Paul Williams Thompson,Ernest Hemingway,1941
2101,United States Hydrographic Office,Ernest Hemingway,1941
2102,United States War Department,Ernest Hemingway,1941
2103,Margit Varga,Ernest Hemingway,1941
2104,Peter Viertel,Ernest Hemingway,1947
2105,Denys James Watkins-Pitchford,Ernest Hemingway,1946
2106,Christine Weston,Ernest Hemingway,1943
2107,Ira Wolfert,Ernest Hemingway,1945
2108,William E. Woodward,Ernest Hemingway,1944
2109,Fletcher [George U. Fletcher] Pratt,Ernest Hemingway,1948
2110,Joseph Gaither Pratt,Ernest Hemingway,1940
2111,Theodore Pratt,Ernest Hemingway,1943
2112,Theodore Pratt,Ernest Hemingway,1942
2113,Philip Jacobus Pretorius,Ernest Hemingway,1948
2114,Frederic Prokosch,Ernest Hemingway,1942
2115,Benjamin A. Proulx,Ernest Hemingway,1943
2116,Claude Pujol,Ernest Hemingway,1949
2117,William Dilworth Puleston,Ernest Hemingway,1941
2118,Aleksandr Sergeevich Pushkin,Ernest Hemingway,1949
2119,Samuel Putnam,Ernest Hemingway,1947
2120,Samuel Putnam,Ernest Hemingway,1947
2121,Leo van Puyvelde,Ernest Hemingway,1948
2122,William James              ,e.e. cummings,1942
2123,nan,e.e. cummings,1945
2124,Henri Michaux              ,e.e. cummings,1946
2125,Eugene Mason              ,e.e. cummings,1942
2126,nan,e.e. cummings,1946
2127,Cyrano de Bergerac              ,e.e. cummings,1940
2128,David Moore Robinson              ,e.e. cummings,1946
2129,Jean De Brunhoff              ,e.e. cummings,1941
2130,Francis Henry Taylor              ,e.e. cummings,1945
2131,Jørgen-Frantz Jacobsen              ,e.e. cummings,1941
2132,Joseph W. Barlow              ,e.e. cummings,1944
2133,Eric Robert Dalrymple Maclagan              ,e.e. cummings,1949
2134,J. W. N. Sullivan              ,e.e. cummings,1949
2135,Berlitz Schools of Languages of America              ,e.e. cummings,1949
2136,nan,e.e. cummings,1946
2137,James Fisher              ,e.e. cummings,1947
2138,Rebecca West              ,e.e. cummings,1945
2139,Rumer Godden              ,e.e. cummings,1947
2140,Vincent McHugh              ,e.e. cummings,1947
2141,Paul Verlaine              ,e.e. cummings,1948
2142,Louis Untermeyer              ,e.e. cummings,1945
2143,William Beebe              ,e.e. cummings,1945
2144,Alfred Fairbank              ,e.e. cummings,1949
2145,Charles Mitchell              ,e.e. cummings,1941
2146,Henry James              ,e.e. cummings,1945
2147,Gustave Flaubert              ,e.e. cummings,1947
2148,George Brant Bridgman              ,e.e. cummings,1943
2149,C. H Douglas              ,e.e. cummings,1945
2150,Phyllis Barclay-Smith              ,e.e. cummings,1941
2151,Vere Temple              ,e.e. cummings,1949
2152,Slater Brown              ,e.e. cummings,1942
2153,Reginald Hunter              ,e.e. cummings,1946
2154,Ezra Pound              ,e.e. cummings,1940
2155,Ezra Pound              ,e.e. cummings,1948
2156,nan,e.e. cummings,1949
2157,Charles Norman              ,e.e. cummings,1948
2158,Bennett Cerf              ,e.e. cummings,1946
2159,nan,e.e. cummings,1948
2160,Boris Mikhaƒ≠lovich Hessen  ,W.B. Yeats,1946
2161,Joseph Maunsell Hone  ,W.B. Yeats,1942
2162,Arthur Aston Luce  ,W.B. Yeats,1943
2163,Henri Bergson,Flannery O'Connor,1946
2164,Catholic Church  ,W.B. Yeats,1940
2165,Martin Heidegger,Flannery O'Connor,1949
2166,Romano Guardini,Flannery O'Connor,1948
2167,Plato and B. Jowett,Flannery O'Connor,1942
2168,Aristotle.,Flannery O'Connor,1943
2169,George Santayana,Flannery O'Connor,1944
2170,Blaise Pascal,Flannery O'Connor,1941
2171,Sherwood Anderson,Flannery O'Connor,1947
2172,Georges Bernanos,Flannery O'Connor,1946
2173,Anton Pavlovich Chekhov,Flannery O'Connor,1943
2174,Albert Béguin,Flannery O'Connor,1947
2175,Léon Bloy,Flannery O'Connor,1947
2176,Joseph Conrad,Flannery O'Connor,1947
2177,Joseph Conrad,Flannery O'Connor,1947
2178,Fyodor Dostoyevsky,Flannery O'Connor,1947
2179,George Eliot,Flannery O'Connor,1940
2180,William Faulkner,Flannery O'Connor,1942
2181,Colette              ,e.e. cummings,1940
2182,Stendhal              ,e.e. cummings,1946
2183,Colette              ,e.e. cummings,1947
2184,Georges Simenon              ,e.e. cummings,1941
2185,Henry Fielding,Flannery O'Connor,1940
2186,Ronald Arbuthnott Knox,Flannery O'Connor,1948
2187,Ronald Arbuthnott Knox,Flannery O'Connor,1948
2188,John Hawkes,Flannery O'Connor,1949
2189,Nathaniel Hawthorne,Flannery O'Connor,1940
2190,François Mauriac,Flannery O'Connor,1947
2191,François Mauriac,Flannery O'Connor,1948
2192,C. S. Lewis,Flannery O'Connor,1944
2193,John Henry Newman,Flannery O'Connor,1949
2194,George D. Smith,Flannery O'Connor,1949
2195,Martin Cyril D'Arcy,Flannery O'Connor,1947
2196,Jonathan Swift,Flannery O'Connor,1947
2197,Peter Taylor,Flannery O'Connor,1948
2198,Ivan Sergeevich Turgenev,Flannery O'Connor,1942
2199,Teresa,Flannery O'Connor,1945
2200,Bruno de Jesus-Marie,Flannery O'Connor,1949
