,Book Author,Book Owner,Publication Year
560,Margaret H. Freydberg,Ernest Hemingway,1955
561,John Albert Newton Friend,Ernest Hemingway,1953
562,Ketti Frings,Ernest Hemingway,1958
563,Willi Frischauer,Ernest Hemingway,1951
564,Willi Frischauer,Ernest Hemingway,1955
565,Willi Frischauer,Ernest Hemingway,1955
566,Néstor Luján,Ernest Hemingway,1954
567,Jean Overton Fuller,Ernest Hemingway,1954
568,John Frederick Charles Fuller,Ernest Hemingway,1954
569,Joseph Chamberlain Furnas,Ernest Hemingway,1959
570,Joseph Chamberlain Furnas,Ernest Hemingway,1951
571,Rupert Furneaux,Ernest Hemingway,1958
572,William Gaddis,Ernest Hemingway,1955
573,Jacques Gall,Ernest Hemingway,1958
574,Thomas Michael Gallagher,Ernest Hemingway,1959
575,Betty Lussier,Ernest Hemingway,1958
576,Edgar Lustgarten,Ernest Hemingway,1951
577,Edgar Lustgarten,Ernest Hemingway,1958
578,Edgar Lustgarten,Ernest Hemingway,1950
579,Edgar Lustgarten,Ernest Hemingway,1955
580,Carrie Alberta Lyford,Ernest Hemingway,1953
581,Bulkeley Garbutt Lynn-Allen,Ernest Hemingway,1951
582,Elizabeth Lyttleton,Ernest Hemingway,1958
583,Lini Moerkerk de Vries,Ernest Hemingway,1959
584,Edgar Maass,Ernest Hemingway,1955
585,Adolf Galland,Ernest Hemingway,1957
586,Daniel V. Gallery,Ernest Hemingway,1951
587,Rodney Gallop,Ernest Hemingway,1951
588,Donald Clifford Gallup,Ernest Hemingway,1953
589,George Gamow,Ernest Hemingway,1955
590,George Gamow,Ernest Hemingway,1955
591,Ernest Kellogg Gann,Ernest Hemingway,1954
592,Ernest Kellogg Gann,Ernest Hemingway,1954
593,Federico García Lorca,Ernest Hemingway,1955
594,Bonifacio García Menéndez,Ernest Hemingway,1955
595,Eusebio Garcia-Mina,Ernest Hemingway,1954
596,José A. García Montes,Ernest Hemingway,1955
597,Rafael García Serrano,Ernest Hemingway,1958
598,Mary Garden,Ernest Hemingway,1951
599,Erle Stanley [A.A. Fair] Gardner,Ernest Hemingway,1958
600,Erle Stanley Gardner,Ernest Hemingway,1957
601,Erle Stanley Gardner,Ernest Hemingway,1952
602,Erle Stanley [A.A. Fair] Gardner,Ernest Hemingway,1958
603,Erle Stanley [A.A. Fair] Gardner,Ernest Hemingway,1958
604,Madge Garland,Ernest Hemingway,1957
605,David Garnett,Ernest Hemingway,1956
606,David Garnett,Ernest Hemingway,1954
607,David Garnett,Ernest Hemingway,1954
608,David Garnett,Ernest Hemingway,1951
609,David Garnett,Ernest Hemingway,1958
610,George P. Garrett,Ernest Hemingway,1957
611,Romain Gary,Ernest Hemingway,1950
612,Romain Gary,Ernest Hemingway,1956
613,Romain Gary,Ernest Hemingway,1958
614,Pierre Gassier,Ernest Hemingway,1955
615,John Gates,Ernest Hemingway,1958
616,Christian Frederick Gauss,Ernest Hemingway,1957
617,Raymond Gauthereau,Ernest Hemingway,1958
618,James Maurice Gavin,Ernest Hemingway,1958
619,Margaret Cooper Gay,Ernest Hemingway,1953
620,Andrew Clare Geer,Ernest Hemingway,1957
621,(J.R.) A.G. Geigy,Ernest Hemingway,1953
622,Martha Gellhorn,Ernest Hemingway,1958
623,Jean Genet,Ernest Hemingway,1955
624,Gabriel Germain,Ernest Hemingway,1958
625,Arnold Gesell,Ernest Hemingway,1956
626,Thomas Geve,Ernest Hemingway,1958
627,Alain Gheerbrant,Ernest Hemingway,1953
628,Constantin Virgil Gheorghiu,Ernest Hemingway,1950
629,Sirio Giannini,Ernest Hemingway,1958
630,Miguel A. Macau,Ernest Hemingway,1959
631,John McCaffery (ed.),Ernest Hemingway,1950
632,James McCague,Ernest Hemingway,1955
633,John Dennis McCallum,Ernest Hemingway,1956
634,Mary McCarthy,Ernest Hemingway,1954
635,Mary McCarthy,Ernest Hemingway,1952
636,Mary McCarthy,Ernest Hemingway,1957
637,Mary McCarthy,Ernest Hemingway,1956
638,Dame Rose Macaulay,Ernest Hemingway,1951
639,Dame Rose Macaulay,Ernest Hemingway,1956
640,Charles McCormac,Ernest Hemingway,1955
641,Patricia McCormick,Ernest Hemingway,1954
642,Harold McCracken,Ernest Hemingway,1955
643,Harold McCracken,Ernest Hemingway,1952
644,Edo McCullough,Ernest Hemingway,1957
645,John Dann MacDonald,Ernest Hemingway,1957
646,Malcolm MacDonald,Ernest Hemingway,1956
647,Philip MacDonald,Ernest Hemingway,1955
648,Philip Macdonald,Ernest Hemingway,1957
649,Joseph Patrick McEvoy,Ernest Hemingway,1956
650,Mary Williamson Macfadden,Ernest Hemingway,1953
651,John McGhee,Ernest Hemingway,1959
652,William P. McGivern,Ernest Hemingway,1957
653,William P. McGivern,Ernest Hemingway,1958
654,William P. McGivern,Ernest Hemingway,1959
655,William P. McGivern,Ernest Hemingway,1958
656,Joaquin Maria Machado de Assis,Ernest Hemingway,1955
657,Niccolò Machiavelli,Ernest Hemingway,1950
658,Vincent McHugh,Ernest Hemingway,1953
659,Colin MacInnes,Ernest Hemingway,1959
660,Helen MacInnes,Ernest Hemingway,1955
661,Donald G. F. W. Macintyre,Ernest Hemingway,1957
662,Sir Compton Mackenzie,Ernest Hemingway,1957
663,Kenneth Mackenzie,Ernest Hemingway,1951
664,Donald MacKenzie,Ernest Hemingway,1955
665,James David Horan,Ernest Hemingway,1951
666,James David Horan,Ernest Hemingway,1959
667,James David Horan,Ernest Hemingway,1951
668,James David Horan,Ernest Hemingway,1954
669,Paul Horgan,Ernest Hemingway,1958
670,Leonora Hornblow,Ernest Hemingway,1951
671,James Hornell,Ernest Hemingway,1950
672,Richard Hough,Ernest Hemingway,1959
673,Richard Alexander Hough,Ernest Hemingway,1958
674,Bennett Stanley [Stanley Bennett Hough],Ernest Hemingway,1954
675,Geoffrey Household,Ernest Hemingway,1955
676,Geoffrey Household,Ernest Hemingway,1951
677,Geoffrey Household,Ernest Hemingway,1952
678,Geoffrey Household,Ernest Hemingway,1951
679,Robert West Howard,Ernest Hemingway,1957
680,Sir Fred Hoyle,Ernest Hemingway,1955
681,L. Ron Hubbard,Ernest Hemingway,1950
682,Richard Gibson Hubler,Ernest Hemingway,1958
683,Wolcott Gibbs,Ernest Hemingway,1958
684,Charles Harvard Gibbs-Smith,Ernest Hemingway,1953
685,Walter Gibson,Ernest Hemingway,1953
686,André Gide,Ernest Hemingway,1951
687,Gerassimos [Phillip Dean] Gigantes,Ernest Hemingway,1953
688,Brendan Gill,Ernest Hemingway,1950
689,Leslie Gillespie,Ernest Hemingway,1952
690,James Martin Gillis,Ernest Hemingway,1956
691,Jean Giono,Ernest Hemingway,1958
692,Denis Mack Smith,Ernest Hemingway,1956
693,Cyril Winthrop Mackworth-Praed,Ernest Hemingway,1957
694,Cyril Winthrop Mackworth-Praed,Ernest Hemingway,1952
695,Alistair MacLean,Ernest Hemingway,1956
696,Fitzroy Maclean,Ernest Hemingway,1959
697,Fitzroy Maclean,Ernest Hemingway,1951
698,Fitzroy Maclean,Ernest Hemingway,1957
699,Archibald MacLeish,Ernest Hemingway,1954
700,Archibald MacLeish,Ernest Hemingway,1952
701,Hugh MacLennan,Ernest Hemingway,1959
702,Angus Macnab,Ernest Hemingway,1957
703,Charles Longstreth McNichols,Ernest Hemingway,1954
704,John McNulty,Ernest Hemingway,1954
705,John McNulty,Ernest Hemingway,1957
706,Bryher,Ernest Hemingway,1958
707,Giotto di Bondone,Ernest Hemingway,1954
708,Frederick Benjamin Gipson,Ernest Hemingway,1956
709,Frederick Benjamin Gipson,Ernest Hemingway,1958
710,Giraldello [pseud.],Ernest Hemingway,1951
711,José María Gironella,Ernest Hemingway,1955
712,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1958
713,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1958
714,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1956
715,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1956
716,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1957
717,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1957
718,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1956
719,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1953
720,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1953
721,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1954
722,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1956
723,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1957
724,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1952
725,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1958
726,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1951
727,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1957
728,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1955
729,Frederick Dilley [Luke Short] Glidden,Ernest Hemingway,1955
730,Frederick Dilley [Luke Short] Glidden (ed.),Ernest Hemingway,1958
731,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1955
732,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1957
733,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1957
734,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1954
735,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1954
736,Jonathan H. [Peter Dawson] Glidden,Ernest Hemingway,1954
737,Joseph Charles Godfrey,Ernest Hemingway,1952
738,Thomas Goethals,Ernest Hemingway,1955
739,Ovidio César Paredes Herrera,Ernest Hemingway,1952
740,Norman Mailer,Ernest Hemingway,1959
741,Norman Mailer,Ernest Hemingway,1951
742,Norman Mailer,Ernest Hemingway,1955
743,René Maine,Ernest Hemingway,1957
744,Fred Majdalany,Ernest Hemingway,1957
745,Fred Majdalany,Ernest Hemingway,1953
746,Sergio Maldini,Ernest Hemingway,1953
747,Francoise Mallet,Ernest Hemingway,1952
748,André Malraux,Ernest Hemingway,1953
749,Maria Maltoni,Ernest Hemingway,1959
750,George Mandel,Ernest Hemingway,1953
751,Frederick Feikema Manfred,Ernest Hemingway,1954
752,Frederick Feikema Manfred,Ernest Hemingway,1956
753,Frederick Feikema Manfred,Ernest Hemingway,1958
754,H. Stuart Hughes,Ernest Hemingway,1952
755,Jerre Gerlando Mangione,Ernest Hemingway,1950
756,Peggy Mann,Ernest Hemingway,1956
757,Thomas Mann,Ernest Hemingway,1956
758,David Hulburd,Ernest Hemingway,1953
759,Hugo Manning,Ernest Hemingway,1952
760,Harold Louis Humes,Ernest Hemingway,1959
761,Daniel Pratt Mannix,Ernest Hemingway,1958
762,Harold Louis Humes,Ernest Hemingway,1958
763,Rolfe Humphries,Ernest Hemingway,1956
764,William Humphrey,Ernest Hemingway,1953
765,Frazier Hunt,Ernest Hemingway,1954
766,José Gerardo Manrique de Lara,Ernest Hemingway,1956
767,George Pinney Hunt,Ernest Hemingway,1957
768,José Gerardo Manrique de Lara,Ernest Hemingway,1954
769,Katherine Mansfield,Ernest Hemingway,1951
770,Todhunter Ballard,Ernest Hemingway,1957
771,Erich von Manstein,Ernest Hemingway,1958
772,Étienne Mantoux,Ernest Hemingway,1952
773,John A. Hunter,Ernest Hemingway,1953
774,Leslie Alexis Marchand,Ernest Hemingway,1957
775,C. W. Ceram,Ernest Hemingway,1956
776,Sister Maria del Rey,Ernest Hemingway,1955
777,Julián Marías Aguilera,Ernest Hemingway,1956
778,Julián Marías Aguilera,Ernest Hemingway,1955
779,Jacques Maritain,Ernest Hemingway,1952
780,Jacques Maritain,Ernest Hemingway,1958
781,Harvey C. Markman,Ernest Hemingway,1954
782,John Hugo Edgar Puempin Marks,Ernest Hemingway,1953
783,John Hugo Edgar Puempin Marks,Ernest Hemingway,1952
784,John Hugo Edgar Puempin Marks,Ernest Hemingway,1953
785,Richard Lee Marks,Ernest Hemingway,1952
786,John P. Marquand,Ernest Hemingway,1951
787,John P. Marquand,Ernest Hemingway,1958
788,Nikola_ Vasil_evich Gogol_,Ernest Hemingway,1952
789,Herbert Gold,Ernest Hemingway,1956
790,John P. Marquand,Ernest Hemingway,1951
791,John Phillips Marquand,Ernest Hemingway,1953
792,Harry [Harry Grey] Goldberg,Ernest Hemingway,1953
793,Hyman Goldberg,Ernest Hemingway,1950
794,William Golding,Ernest Hemingway,1955
795,John P. Marquand,Ernest Hemingway,1957
796,John P. Marquand,Ernest Hemingway,1954
797,John P. Marquand,Ernest Hemingway,1958
798,René Marqués,Ernest Hemingway,1955
799,Marino Gómez-Santos,Ernest Hemingway,1956
800,Manuel Pedro González,Ernest Hemingway,1953
801,Valentín R. González,Ernest Hemingway,1952
802,Vicente Marrero Suárez,Ernest Hemingway,1955
803,Anselmo González Climent,Ernest Hemingway,1953
804,Anselmo González Climent,Ernest Hemingway,1955
805,Eugene Marie Marron,Ernest Hemingway,1957
806,Francisco González del Valle y Ramirez,Ernest Hemingway,1952
807,Venancio González García,Ernest Hemingway,1958
808,Maruja González Villegas,Ernest Hemingway,1952
809,Edward Goodman,Ernest Hemingway,1956
810,George Jerome Waldo Goodman,Ernest Hemingway,1955
811,Alastair Mars,Ernest Hemingway,1953
812,Arthur Gordon,Ernest Hemingway,1950
813,Bruce Marshall,Ernest Hemingway,1958
814,Bruce Marshall,Ernest Hemingway,1953
815,Bruce Marshall,Ernest Hemingway,1954
816,Charles Henry Goren,Ernest Hemingway,1950
817,Bruce Marshall,Ernest Hemingway,1953
818,Edison Marshall,Ernest Hemingway,1954
819,Robert K. Marshall,Ernest Hemingway,1952
820,Mike Gorman,Ernest Hemingway,1956
821,Samuel Lyman Atwood Marshall,Ernest Hemingway,1953
822,Juan Goytisolo,Ernest Hemingway,1959
823,Carol Grace,Ernest Hemingway,1955
824,B. N. Gordon Graham,Ernest Hemingway,1950
825,Sheilah Graham,Ernest Hemingway,1958
826,William Franklin (Billy) Graham,Ernest Hemingway,1955
827,Kenneth Grahame,Ernest Hemingway,1954
828,James Andrew Peterson,Ernest Hemingway,1956
829,Shirley Ann Grau,Ernest Hemingway,1955
830,Robert Graves,Ernest Hemingway,1952
831,Prentiss Nathaniel Gray (ed.),Ernest Hemingway,1952
832,Charles Grayson,Ernest Hemingway,1958
833,Rocky Graziano,Ernest Hemingway,1955
834,Gerald Green,Ernest Hemingway,1956
835,Peter Green,Ernest Hemingway,1953
836,Graham Greene,Ernest Hemingway,1950
837,Graham Greene,Ernest Hemingway,1955
838,Graham Greene,Ernest Hemingway,1955
839,Graham Greene,Ernest Hemingway,1958
840,Graham Greene,Ernest Hemingway,1956
841,Graham Greene,Ernest Hemingway,1955
842,Harold Greenwald,Ernest Hemingway,1958
843,Jackson Gregory,Ernest Hemingway,1956
844,William Lindsay Gresham,Ernest Hemingway,1959
845,[N.auth],Ernest Hemingway,1954
846,Richard Condon,Ernest Hemingway,1958
847,William Congreve,Ernest Hemingway,1956
848,Cyril Connolly,Ernest Hemingway,1953
849,Cyril Connolly,Ernest Hemingway,1957
850,Barnaby Conrad,Ernest Hemingway,1957
851,Barnaby Conrad,Ernest Hemingway,1952
852,Jack Randolph Conrad,Ernest Hemingway,1957
853,John Gregory Conway,Ernest Hemingway,1958
854,Beatrice Gray Cook,Ernest Hemingway,1955
855,Leonard R. Gribble,Ernest Hemingway,1953
856,Gwyn Griffin,Ernest Hemingway,1959
857,Richard Griffith,Ernest Hemingway,1953
858,Jakob Ludwig Karl and Wilhelm Karl Grimm,Ernest Hemingway,1951
859,Uell Stanley Andersen,Ernest Hemingway,1953
860,Jack Anderson,Ernest Hemingway,1952
861,Margaret C. Anderson,Ernest Hemingway,1951
862,Harold J. Grossman,Ernest Hemingway,1955
863,John Groth,Ernest Hemingway,1952
864,Davis Grubb,Ernest Hemingway,1955
865,Thomas Anderson,Ernest Hemingway,1957
866,Davis Grubb,Ernest Hemingway,1953
867,Davis Grubb,Ernest Hemingway,1953
868,Frank Gruber,Ernest Hemingway,1956
869,Stefan Paul Andres,Ernest Hemingway,1954
870,Frank Gruber,Ernest Hemingway,1954
871,Laurie W. Andrews,Ernest Hemingway,1956
872,Louis Grudin,Ernest Hemingway,1954
873,Avner Gruszow,Ernest Hemingway,1959
874,Heinz Guderian,Ernest Hemingway,1952
875,Jean Guichard du Plessis,Ernest Hemingway,1955
876,Office of Tourism Belgium,Ernest Hemingway,1951
877,[N.auth],Ernest Hemingway,1953
878,Guides Bleus,Ernest Hemingway,1952
879,Guides de Pneu Michelin,Ernest Hemingway,1954
880,Guides Bleus Nagel,Ernest Hemingway,1950
881,Guides Michelin,Ernest Hemingway,1956
882,Karl Werner Gullers,Ernest Hemingway,1952
883,John Gunther,Ernest Hemingway,1958
884,Klaus Günther,Ernest Hemingway,1956
885,David Bernard Guralnik,Ernest Hemingway,1953
886,David Coxe Cooke,Ernest Hemingway,1954
887,Diana Cooper,Ernest Hemingway,1959
888,Diana Cooper,Ernest Hemingway,1958
889,Duff Cooper,Ernest Hemingway,1954
890,Harley Francis Cope,Ernest Hemingway,1951
891,Hugh Copley,Ernest Hemingway,1952
892,Hugh Copley,Ernest Hemingway,1950
893,James Edward Corbett,Ernest Hemingway,1957
894,Jim Corbett,Ernest Hemingway,1952
895,Jim Corbett,Ernest Hemingway,1955
896,Arsénio Cordeiro,Ernest Hemingway,1959
897,Gregorio Corrochano,Ernest Hemingway,1953
898,Juan Cortés Salido,Ernest Hemingway,1957
899,Alfred Bertram Guthrie,Ernest Hemingway,1956
900,Mercedes Guyette,Ernest Hemingway,1951
901,Martín Luis Guzmán,Ernest Hemingway,1959
902,Fritz Habeck,Ernest Hemingway,1950
903,Gilbert Hackforth-Jones,Ernest Hemingway,1955
904,Leila Hadley,Ernest Hemingway,1958
905,H. Rider Haggard,Ernest Hemingway,1957
906,Roderick L. Haig-Brown,Ernest Hemingway,1954
907,Francis Haines,Ernest Hemingway,1955
908,William Wister Haines,Ernest Hemingway,1957
909,H.C.M. Hakkenberg van Gaasbeek,Ernest Hemingway,1955
910,Nicholas Halasz,Ernest Hemingway,1955
911,Nancy Hale,Ernest Hemingway,1955
912,Nancy Hale,Ernest Hemingway,1955
913,Oakley M. Hall,Ernest Hemingway,1958
914,Roger Hall,Ernest Hemingway,1959
915,Ernest Milton Halliday,Ernest Hemingway,1956
916,Robert Halsband,Ernest Hemingway,1956
917,Donald Hamilton,Ernest Hemingway,1951
918,Elizabeth Hamilton,Ernest Hemingway,1957
919,Patrick Hamilton,Ernest Hemingway,1952
920,Catherine Tilley Hammett,Ernest Hemingway,1958
921,Han Suyin,Ernest Hemingway,1956
922,Henno Martin,Ernest Hemingway,1958
923,John Bartlow Martin,Ernest Hemingway,1952
924,Robert Martin,Ernest Hemingway,1957
925,Carmen Martín Gaite,Ernest Hemingway,1958
926,Gilbert R. Martineau,Ernest Hemingway,1953
927,Andrés Martínez de León,Ernest Hemingway,1956
928,Ricardo L. Martínez Hauradou,Ernest Hemingway,1955
929,Ricardo L. Martínez Hauradou,Ernest Hemingway,1954
930,Ricardo L. Martínez Hauradou,Ernest Hemingway,1954
931,Harry Martinson,Ernest Hemingway,1955
932,Donato Martucci,Ernest Hemingway,1950
933,Marko Maruli_,Ernest Hemingway,1950
934,Richard Mason,Ernest Hemingway,1957
935,Ludovic Massé,Ernest Hemingway,1955
936,Ludovic Massé,Ernest Hemingway,1955
937,John Masters,Ernest Hemingway,1956
938,John Masters,Ernest Hemingway,1952
939,John Masters,Ernest Hemingway,1959
940,John Masters,Ernest Hemingway,1957
941,Harold Q. Masur,Ernest Hemingway,1952
942,Berkely Mather,Ernest Hemingway,1959
943,Herbert Lionel Matthews,Ernest Hemingway,1957
944,Herbert Lionel Matthews,Ernest Hemingway,1957
945,Herbert Lionel Matthews,Ernest Hemingway,1950
946,F. O. Matthiessen,Ernest Hemingway,1950
947,Peter Matthiessen,Ernest Hemingway,1959
948,Peter Matthiessen,Ernest Hemingway,1957
949,Garrett Mattingly,Ernest Hemingway,1959
950,W. Somerset Maugham,Ernest Hemingway,1955
951,George Wynn Brereton Huntingford,Ernest Hemingway,1950
952,W. Somerset Maugham,Ernest Hemingway,1958
953,W. Somerset Maugham,Ernest Hemingway,1950
954,Robert Hutton,Ernest Hemingway,1958
955,W. Somerset Maugham,Ernest Hemingway,1953
956,Elspeth Joscelin Grant Huxley,Ernest Hemingway,1954
957,Elspeth Joscelin Grant Huxley,Ernest Hemingway,1955
958,Elspeth Joscelin Grant Huxley,Ernest Hemingway,1953
959,Gerald Hanley,Ernest Hemingway,1951
960,Gerald Hanley,Ernest Hemingway,1955
961,Gerald Hanley,Ernest Hemingway,1957
962,Gerald Hanley,Ernest Hemingway,1957
963,Alfred Jackson Hanna,Ernest Hemingway,1950
964,Lawrence Hanson,Ernest Hemingway,1955
965,Alister Clavering Hardy,Ernest Hemingway,1956
966,Burton Harris,Ernest Hemingway,1952
967,Dick Harris,Ernest Hemingway,1953
968,Mark Harris,Ernest Hemingway,1953
969,Seymour Edwin Harris,Ernest Hemingway,1955
970,C. William [Will Hickok] Harrison,Ernest Hemingway,1958
971,Harold H. Hart,Ernest Hemingway,1950
972,Robert G. Hart,Ernest Hemingway,1959
973,Rupert Hart-Davis,Ernest Hemingway,1952
974,Jan De Hartog,Ernest Hemingway,1952
975,Jack Harvey,Ernest Hemingway,1953
976,Peggy Harvey,Ernest Hemingway,1957
977,Peggy Harvey,Ernest Hemingway,1952
978,Sven Hassel,Ernest Hemingway,1957
979,Patrick Hastings,Ernest Hemingway,1956
980,Bengamin Gayelord Hauser,Ernest Hemingway,1951
981,Bill Corum,Ernest Hemingway,1959
982,Ernest Haycox,Ernest Hemingway,1957
983,José María de Cossío,Ernest Hemingway,1953
984,Ernest Haycox,Ernest Hemingway,1951
985,Lewis Cotlow,Ernest Hemingway,1956
986,Leonard Cottrell,Ernest Hemingway,1956
987,Ernest Haycox,Ernest Hemingway,1952
988,Robert Coughlan,Ernest Hemingway,1951
989,Ernest Haycox,Ernest Hemingway,1953
990,Ernest Haycox,Ernest Hemingway,1952
991,Ernest Haycox,Ernest Hemingway,1957
992,Pierre Courthion,Ernest Hemingway,1956
993,Pierre Courthion,Ernest Hemingway,1957
994,Pierre Courthion,Ernest Hemingway,1957
995,Ernest Haycox,Ernest Hemingway,1957
996,Ernest Haycox,Ernest Hemingway,1950
997,Ernest Haycox,Ernest Hemingway,1958
998,Jacques Yves Cousteau,Ernest Hemingway,1954
999,Ernest Haycox,Ernest Hemingway,1958
1000,Miguel Covarrubias,Ernest Hemingway,1954
1001,Ernest Haycox,Ernest Hemingway,1954
1002,George Milburn,Ernest Hemingway,1957
1003,Szymon Milewski,Ernest Hemingway,1954
1004,Virginia Cowles,Ernest Hemingway,1958
1005,Malcolm Cowley,Ernest Hemingway,1951
1006,Malcolm Cowley,Ernest Hemingway,1954
1007,Anthony Berkeley Cox,Ernest Hemingway,1958
1008,George Harmon Coxe,Ernest Hemingway,1955
1009,James Gould Cozzens,Ernest Hemingway,1957
1010,John Johnson Craighead,Ernest Hemingway,1956
1011,O.W. Crane,Ernest Hemingway,1955
1012,Harold L. Ickes,Ernest Hemingway,1953
1013,George Reid Millar,Ernest Hemingway,1955
1014,George Reid Millar,Ernest Hemingway,1952
1015,Kenneth [John Ross Macdonald] Millar,Ernest Hemingway,1950
1016,Kenneth [John Ross Macdonald] Millar,Ernest Hemingway,1955
1017,Kenneth [John Ross Macdonald] Millar,Ernest Hemingway,1952
1018,Edna St. Vincent Millay,Ernest Hemingway,1952
1019,Betty Bergson Miller,Ernest Hemingway,1953
1020,David Humphreys Miller,Ernest Hemingway,1957
1021,Hammond Innes,Ernest Hemingway,1957
1022,Mary Britton [Isabel Bolton] Miller,Ernest Hemingway,1952
1023,Merle Miller,Ernest Hemingway,1952
1024,Merle Miller,Ernest Hemingway,1954
1025,Perry Miller,Ernest Hemingway,1956
1026,International Game Fish Association,Ernest Hemingway,1959
1027,International Game Fish Association,Ernest Hemingway,1952
1028,Leonard S. Downes,Ernest Hemingway,1954
1029,Jose_ Mari_a Iribarren,Ernest Hemingway,1956
1030,Washington Irving,Ernest Hemingway,1953
1031,Christopher Isherwood,Ernest Hemingway,1954
1032,Enrique [Pensamientos] Minguet y Calderón de la Barca,Ernest Hemingway,1958
1033,Enrique [Pensamientos] Minguet y Calderón de la Barca,Ernest Hemingway,1959
1034,Anthea Mitchell,Ernest Hemingway,1954
1035,Carleton Mitchell,Ernest Hemingway,1953
1036,Joseph Mitchell,Ernest Hemingway,1959
1037,Nancy Mitford,Ernest Hemingway,1954
1038,Nancy Mitford,Ernest Hemingway,1956
1039,Nancy Mitford,Ernest Hemingway,1957
1040,Nancy Mitford (ed.),Ernest Hemingway,1956
1041,Arthur Mizener,Ernest Hemingway,1951
1042,Arthur Mizener,Ernest Hemingway,1951
1043,André Maurois,Ernest Hemingway,1956
1044,José Wenceslao Maury Rodríguez,Ernest Hemingway,1954
1045,Gavin Maxwell,Ernest Hemingway,1956
1046,Gavin Maxwell,Ernest Hemingway,1952
1047,Gilbert Maxwell,Ernest Hemingway,1954
1048,Martin Mayer,Ernest Hemingway,1958
1049,Martin Mayer,Ernest Hemingway,1955
1050,Peter Mayne,Ernest Hemingway,1955
1051,Margaret Mead (ed.),Ernest Hemingway,1955
1052,Tom Meany,Ernest Hemingway,1950
1053,Dolores Medio,Ernest Hemingway,1956
1054,Oden Meeker,Ernest Hemingway,1954
1055,Dieter Meichsner,Ernest Hemingway,1953
1056,Herman Melville,Ernest Hemingway,1958
1057,Aubrey Menen,Ernest Hemingway,1956
1058,Aubrey Menen,Ernest Hemingway,1953
1059,Aubrey Menen,Ernest Hemingway,1952
1060,Aubrey Menen,Ernest Hemingway,1959
1061,Aubrey Menen,Ernest Hemingway,1954
1062,Asa Shinn Mercer,Ernest Hemingway,1954
1063,Eve Merriam,Ernest Hemingway,1956
1064,Thomas Merton,Ernest Hemingway,1951
1065,Fernand Méry,Ernest Hemingway,1957
1066,Grace Metalious,Ernest Hemingway,1957
1067,University of Miami,Ernest Hemingway,1955
1068,James A. Michener,Ernest Hemingway,1953
1069,Hakon Mielche,Ernest Hemingway,1953
1070,N. Sander,Ernest Hemingway,1955
1071,Ralph Izzard,Ernest Hemingway,1955
1072,Charles Jackson,Ernest Hemingway,1950
1073,Joseph Henry Jackson,Ernest Hemingway,1951
1074,Bruce Jacobs,Ernest Hemingway,1957
1075,C. L. R. James,Ernest Hemingway,1953
1076,Gustav Regler,Ernest Hemingway,1953
1077,Ed Reid,Ernest Hemingway,1952
1078,Patrick R. Reid,Ernest Hemingway,1952
1079,Patrick R. Reid,Ernest Hemingway,1953
1080,Victor Stafford Reid,Ernest Hemingway,1958
1081,Theodor Reik,Ernest Hemingway,1959
1082,Theodor Reik,Ernest Hemingway,1957
1083,Guenther Reinhardt,Ernest Hemingway,1952
1084,Gerald Reitlinger,Ernest Hemingway,1956
1085,Erich Maria Remarque,Ernest Hemingway,1957
1086,Kenneth Rexroth,Ernest Hemingway,1957
1087,José María del Rey Caballero,Ernest Hemingway,1950
1088,José María del Rey Caballero,Ernest Hemingway,1958
1089,Graham Reynolds,Ernest Hemingway,1950
1090,Quentin James Reynolds,Ernest Hemingway,1953
1091,Quentin James Reynolds,Ernest Hemingway,1957
1092,Quentin James Reynolds,Ernest Hemingway,1955
1093,Willie Sutton,Ernest Hemingway,1953
1094,Quentin James Reynolds,Ernest Hemingway,1953
1095,Quentin James Reynolds,Ernest Hemingway,1959
1096,Gregor von Rezzori,Ernest Hemingway,1959
1097,Storm Jameson,Ernest Hemingway,1955
1098,Geraldine Halls,Ernest Hemingway,1952
1099,Clare Jaynes,Ernest Hemingway,1952
1100,Stephen Crane,Ernest Hemingway,1951
1101,Stephen Crane,Ernest Hemingway,1952
