,Book Author,Book Owner,Publication Year
1672,Armida Roncari              ,e.e. cummings,1958
1673,Edward Weyer              ,e.e. cummings,1959
1674,Massachusetts Historical Society              ,e.e. cummings,1957
1675,Gilbert Seldes              ,e.e. cummings,1956
1676,Pedro Villa Fernandez              ,e.e. cummings,1956
1677,Nathalie Sarraute              ,e.e. cummings,1958
1678,nan,e.e. cummings,1955
1679,E. E. Cummings              ,e.e. cummings,1955
1680,E. E. Cummings              ,e.e. cummings,1959
1681,E. E. Cummings              ,e.e. cummings,1959
1682,Saint John of the Cross              ,e.e. cummings,1959
1683,Kenneth Lawrence Beaudoin              ,e.e. cummings,1955
1684,Federico Garcia Lorca              ,e.e. cummings,1955
1685,E. E. Cummings              ,e.e. cummings,1958
1686,Kenneth Patchen              ,e.e. cummings,1958
1687,E. E. Cummings              ,e.e. cummings,1958
1688,Constantine Cavafy              ,e.e. cummings,1956
1689,Giuseppe Orlandi              ,e.e. cummings,1958
1690,Charles Dickens              ,e.e. cummings,1955
1691,P.H. Newby              ,e.e. cummings,1955
1692,Bernard Sobel              ,e.e. cummings,1956
1693,Edmund Wilson              ,e.e. cummings,1956
1694,Ezra Pound              ,e.e. cummings,1956
1695,Max Eastman              ,e.e. cummings,1958
1696,Juan Ramón Jiménez              ,e.e. cummings,1956
1697,August Strindberg              ,e.e. cummings,1955
1698,Plutarch              ,e.e. cummings,1955
1699,Oscar Williams              ,e.e. cummings,1958
1700,E. E. Cummings              ,e.e. cummings,1957
1701,E. E. Cummings              ,e.e. cummings,1959
1702,Juan Rulfo              ,e.e. cummings,1959
1703,John Hayward              ,e.e. cummings,1956
1704,nan,e.e. cummings,1957
1705,J. M. Cohen              ,e.e. cummings,1956
1706,Fitzroy Maclean              ,e.e. cummings,1958
1707,Ezra Pound              ,e.e. cummings,1959
1708,Austin Coates              ,e.e. cummings,1957
1709,Mariel J.- Brunhes Delamarre              ,e.e. cummings,1955
1710,Salvatore Quasimodo              ,e.e. cummings,1959
1711,Mary Colum              ,e.e. cummings,1958
1712,Fanny Van de Grift Stevenson              ,e.e. cummings,1955
1713,Ezra Pound              ,e.e. cummings,1957
1714,Pierre Courthion              ,e.e. cummings,1957
1715,Patrick Mullahy              ,e.e. cummings,1955
1716,nan,e.e. cummings,1955
1717,Glauco Viazzi              ,e.e. cummings,1957
1718,Grace M. Mayer              ,e.e. cummings,1958
1719,Robert Lawrence Beloof              ,e.e. cummings,1956
1720,Rosalie M. Gordon              ,e.e. cummings,1958
1721,Marianne Moore              ,e.e. cummings,1959
1722,Alastair Reid              ,e.e. cummings,1959
1723,Jocelyn Davey              ,e.e. cummings,1958
1724,nan,e.e. cummings,1959
1725,George Gissing              ,e.e. cummings,1958
1726,Oscar Williams              ,e.e. cummings,1955
1727,Ned O'Gorman              ,e.e. cummings,1959
1728,Paal Brekke              ,e.e. cummings,1955
1729,James Pope-Hennessy              ,e.e. cummings,1955
1730,Rumer Godden              ,e.e. cummings,1957
1731,Sally Carrighar              ,e.e. cummings,1958
1732,Enrico Pea              ,e.e. cummings,1956
1733,Merano. Azienda autonoma di soggiorno              ,e.e. cummings,1958
1734,Lawrence Durrell              ,e.e. cummings,1959
1735,Niccolao Manucci              ,e.e. cummings,1957
1736,1st session : 1957) United States. Congress (85th              ,e.e. cummings,1959
1737,Horace Gregory              ,e.e. cummings,1957
1738,Selden Rodman              ,e.e. cummings,1958
1739,Richard Butler              ,e.e. cummings,1955
1740,Alexander King              ,e.e. cummings,1958
1741,Charles Baudelaire              ,e.e. cummings,1955
1742,E. E Cummings              ,e.e. cummings,1958
1743,Thomas Goddard Bergin              ,e.e. cummings,1959
1744,Patrick Leigh Fermor              ,e.e. cummings,1958
1745,Lisa Tetzner              ,e.e. cummings,1958
1746,Massachusetts Historical Society.              ,e.e. cummings,1959
1747,nan,e.e. cummings,1959
1748,Beaumont Newhall              ,e.e. cummings,1958
1749,Paul Ginestier              ,e.e. cummings,1958
1750,Joseph Conrad              ,e.e. cummings,1958
1751,William Golding              ,e.e. cummings,1959
1752,Freya Stark              ,e.e. cummings,1956
1753,Lyonel Feininger              ,e.e. cummings,1958
1754,Charles Norman              ,e.e. cummings,1958
1755,Georges Simenon              ,e.e. cummings,1957
1756,Life (Chicago) [from old catalog]              ,e.e. cummings,1956
1757,Marianne Moore              ,e.e. cummings,1956
1758,Ylla              ,e.e. cummings,1956
1759,Donald Keene              ,e.e. cummings,1959
1760,Edmund Klatt              ,e.e. cummings,1956
1761,Sara DeFord              ,e.e. cummings,1957
1762,Caitlin Thomas              ,e.e. cummings,1957
1763,Rainer Maria Rilke              ,e.e. cummings,1956
1764,nan,e.e. cummings,1955
1765,Charles Norman              ,e.e. cummings,1957
1766,Harold Nicolson              ,e.e. cummings,1957
1767,Henry Gilfond              ,e.e. cummings,1958
1768,V. Sackville-West              ,e.e. cummings,1958
1769,Yasuo Fujitomi              ,e.e. cummings,1959
1770,Ichitar_ Kond_              ,e.e. cummings,1955
1771,Peter Engel              ,e.e. cummings,1957
1772,Yachiyo Kat_              ,e.e. cummings,1959
1773,William L Moore              ,e.e. cummings,1955
1774,Lloyd Frankenberg              ,e.e. cummings,1956
1775,Michael-Francis Gibson              ,e.e. cummings,1957
1776,Morris Robert Werner              ,e.e. cummings,1957
1777,Remy Charlip              ,e.e. cummings,1957
1778,I. A. Richards              ,e.e. cummings,1955
1779,P Lechat              ,e.e. cummings,1959
1780,Paul J. C. Friedlander              ,e.e. cummings,1955
1781,Edwin De Turck Bechtel              ,e.e. cummings,1955
1782,Patricia Hutchins              ,e.e. cummings,1957
1783,Junzabur_ Nishiwaki              ,e.e. cummings,1956
1784,Lafcadio Hearn              ,e.e. cummings,1955
1785,Werner Adalbert Bischof              ,e.e. cummings,1955
1786,Kenneth Patchen              ,e.e. cummings,1957
1787,Vincent Persichetti              ,e.e. cummings,1956
1788,Elsa Maxwell              ,e.e. cummings,1955
1789,nan,e.e. cummings,1955
1790,Clark Mixon Emery              ,e.e. cummings,1958
1791,John A. Nist              ,e.e. cummings,1959
1792,nan,e.e. cummings,1957
1793,Audrey McGaffin              ,e.e. cummings,1957
1794,Raymond Denaës              ,e.e. cummings,1957
1795,Pauline H. Turkel              ,e.e. cummings,1955
1796,Herman Alexander Sieber              ,e.e. cummings,1955
1797,Boris de Rachewiltz              ,e.e. cummings,1959
1798,Peter Quennell              ,e.e. cummings,1955
1799,Hokusai Katsushika              ,e.e. cummings,1958
1800,Paul Engle              ,e.e. cummings,1957
1801,Charles Norman              ,e.e. cummings,1959
1802,John Cowper Powys              ,e.e. cummings,1959
1803,W. S. Lewis              ,e.e. cummings,1958
1804,Rosalie M. Gordon              ,e.e. cummings,1959
1805,Ezra Pound              ,e.e. cummings,1957
1806,Takashi Suzuki              ,e.e. cummings,1958
1807,William R. Shepherd              ,e.e. cummings,1956
1808,Francis Steegmuller              ,e.e. cummings,1956
1809,Max Eastman              ,e.e. cummings,1959
1810,André Bonnard              ,e.e. cummings,1957
1811,Henry George Liddell              ,e.e. cummings,1956
1812,Rumer Godden              ,e.e. cummings,1958
1813,S. Lane Faison              ,e.e. cummings,1958
1814,Anthony Thorlby              ,e.e. cummings,1957
1815,nan,e.e. cummings,1958
1816,E. E. Cummings              ,e.e. cummings,1958
1817,Kurt Heinrich Hansen              ,e.e. cummings,1956
1818,Charles Norman              ,e.e. cummings,1956
1819,Mario Pei              ,e.e. cummings,1958
1820,Anne Morrow Lindbergh              ,e.e. cummings,1955
1821,nan,e.e. cummings,1956
1822,Nancy Cunard              ,e.e. cummings,1956
1823,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1955
1824,Siné.              ,e.e. cummings,1958
1825,Eric Bentley              ,e.e. cummings,1956
1826,Max S. Kirch              ,e.e. cummings,1959
1827,Galleria degli Uffizi              ,e.e. cummings,1955
1828,Anthony Berkeley              ,e.e. cummings,1959
1829,nan,e.e. cummings,1958
1830,Elspeth Joscelin Grant Huxley              ,e.e. cummings,1959
1831,Francis Steegmuller              ,e.e. cummings,1957
1832,Kevin Andrews              ,e.e. cummings,1959
1833,Edward Allworthy Armstrong              ,e.e. cummings,1959
1834,nan,e.e. cummings,1957
1835,Peter Ford              ,e.e. cummings,1956
1836,nan,e.e. cummings,1955
1837,Wyndham Lewis              ,e.e. cummings,1958
1838,nan,e.e. cummings,1958
1839,W. H. Auden              ,e.e. cummings,1956
1840,James Talboys Wheeler              ,e.e. cummings,1956
1841,retired inspector of schools. James Strachan              ,e.e. cummings,1956
1842,Martin Buber              ,e.e. cummings,1957
1843,Stanislav Dubsk_              ,e.e. cummings,1958
1844,Evelyn Waugh              ,e.e. cummings,1955
1845,E. E. Cummings              ,e.e. cummings,1958
1846,Richard Carrington              ,e.e. cummings,1959
1847,Allardyce Nicoll              ,e.e. cummings,1957
1848,Y_suf Kh_l              ,e.e. cummings,1958
1849,S. C. Roberts              ,e.e. cummings,1958
1850,Jean Pierre Barricelli              ,e.e. cummings,1956
1851,Frank O'Connor              ,e.e. cummings,1957
1852,Pedro Salinas              ,e.e. cummings,1958
1853,John Nist              ,e.e. cummings,1958
1854,Armand Godoy              ,e.e. cummings,1957
1855,Victor Seroff              ,e.e. cummings,1956
1856,John Chadwick              ,e.e. cummings,1958
1857,James Winny              ,e.e. cummings,1957
1858,David Louis Posner              ,e.e. cummings,1957
1859,José Ortega y Gasset              ,e.e. cummings,1956
1860,Alain Bosquet              ,e.e. cummings,1959
1861,Helena Morley              ,e.e. cummings,1957
1862,Edwin Harris Colbert              ,e.e. cummings,1959
1863,Count Palmiro Vicarion              ,e.e. cummings,1955
1864,Brewster Ghiselin              ,e.e. cummings,1955
1865,Fyodor Dostoyevsky              ,e.e. cummings,1956
1866,James Reeves              ,e.e. cummings,1956
1867,C. R. Goedsche              ,e.e. cummings,1957
1868,Edward Sapir              ,e.e. cummings,1956
1869,nan,e.e. cummings,1957
1870,Lawrence Ferlinghetti              ,e.e. cummings,1958
1871,George Santayana              ,e.e. cummings,1955
1872,Rainer Maria Rilke              ,e.e. cummings,1958
1873,Giuseppe Ungaretti              ,e.e. cummings,1959
1874,Michel Cadoret              ,e.e. cummings,1956
1875, William Faulkner ,Virginia Woolf,1956
1876, William Faulkner ,Virginia Woolf,1955
1877, Margery Perham ,Virginia Woolf,1956
1878, Robert Allerton Parker ,Virginia Woolf,1959
1879, S. Namasivayam ,Virginia Woolf,1959
1880, Leon Edel ,Virginia Woolf,1959
1881, Douglas Woolf ,Virginia Woolf,1959
1882, Leon Trotsky ,Virginia Woolf,1958
1883, Alexis de Tocqueville ,Virginia Woolf,1959
1884, Shena Dorothy Potter Simon ,Virginia Woolf,1959
1885, Elizabeth Goodall ,Virginia Woolf,1959
1886, Annette Laming-Emperaire ,Virginia Woolf,1959
1887, A. J. Ryder ,Virginia Woolf,1959
1888, Ronald E. Barker ,Virginia Woolf,1959
1889, May Sarton ,Virginia Woolf,1959
1890, Christopher St. John ,Virginia Woolf,1959
1891, F. A. Lea ,Virginia Woolf,1959
1892, E. M. W. Tillyard ,Virginia Woolf,1958
1893, Raymond Williams ,Virginia Woolf,1958
1894, Soviet News ,Virginia Woolf,1958
1895, Baron Philip Noel-Baker ,Virginia Woolf,1958
1896, William Faulkner ,Virginia Woolf,1957
1897, William Faulkner ,Virginia Woolf,1958
1898, John Alun Thomas ,Virginia Woolf,1958
1899, James Wickenden ,Virginia Woolf,1958
1900, J. D. B. Miller ,Virginia Woolf,1958
1901, Soviet News ,Virginia Woolf,1958
1902, Soviet News ,Virginia Woolf,1958
1903, Shirley Williams ,Virginia Woolf,1958
1904, Shirley Williams ,Virginia Woolf,1958
1905, UK Labour Party ,Virginia Woolf,1958
1906, SK KPSS. ,Virginia Woolf,1958
1907, Soviet News ,Virginia Woolf,1958
1908, Moscow Warsaw Treaty Organization. ,Virginia Woolf,1958
1909, Robert Herrlinger ,Virginia Woolf,1958
1910, Nikita Sergeevich Khrushchev ,Virginia Woolf,1958
1911, Aleksandr Mikhaovich Birman ,Virginia Woolf,1958
1912, Israel E. Friedman ,Virginia Woolf,1958
1913, John Hughes ,Virginia Woolf,1958
1914, John Mackie ,Virginia Woolf,1958
1915, D. H. Blelloch ,Virginia Woolf,1958
1916, David Vernon Donnison ,Virginia Woolf,1958
1917, Rita Hinden ,Virginia Woolf,1958
1918, C. D. Harbury ,Virginia Woolf,1958
1919, Isaiah Berlin ,Virginia Woolf,1958
1920, France. ,Virginia Woolf,1958
1921, Nikita Sergeevich Khrushchev ,Virginia Woolf,1958
1922, Kenneth Robinson ,Virginia Woolf,1958
1923, Joan Robinson ,Virginia Woolf,1958
1924, L. W. Marrison ,Virginia Woolf,1958
1925, Modest Iosifevich Rubinstein ,Virginia Woolf,1958
1926, Frederick Rolfe ,Virginia Woolf,1958
1927, Agatha Christie ,Virginia Woolf,1958
1928, Joyce Cary ,Virginia Woolf,1958
1929, Henri Petit ,Virginia Woolf,1958
1930, Bernadotte Everly Schmitt ,Virginia Woolf,1958
1931, David Flusser ,Virginia Woolf,1958
1932, William Faulkner ,Virginia Woolf,1958
1933, Nikita Sergeevich Krushchev ,Virginia Woolf,1958
1934, Georg Schwarzenberger ,Virginia Woolf,1958
1935, Soviet News ,Virginia Woolf,1958
1936, Soviet News ,Virginia Woolf,1958
1937, Soviet News ,Virginia Woolf,1958
1938, Soviet News ,Virginia Woolf,1958
1939, Soviet News ,Virginia Woolf,1958
1940, Vincent Arthur Smith ,Virginia Woolf,1958
1941, Andre Starostin ,Virginia Woolf,1958
1942, Norman W. Wilding ,Virginia Woolf,1958
1943, Soviet News ,Virginia Woolf,1958
1944, Peter Benenson ,Virginia Woolf,1957
1945, Lyn Lloyd Newman ,Virginia Woolf,1957
1946, David Thomson ,Virginia Woolf,1957
1947, Sir Charles Tennyson ,Virginia Woolf,1957
1948, Richard Eberhart ,Virginia Woolf,1957
1949, Jean Stafford ,Virginia Woolf,1957
1950, London School of Economics and Political Science. ,Virginia Woolf,1957
1951, British Government ,Virginia Woolf,1957
1952, British Government ,Virginia Woolf,1957
1953, Cyril W. Dumpleton ,Virginia Woolf,1957
1954, James Eugene MacColl ,Virginia Woolf,1957
1955, Bertrand de Jouvenel ,Virginia Woolf,1957
1956, Sir Lewis Bernstein Namier ,Virginia Woolf,1957
1957, Lia Lacombe ,Virginia Woolf,1957
1958, Sir. Leon Radzinowicz ,Virginia Woolf,1957
1959, Frederick Rolfe ,Virginia Woolf,1957
1960, Cecil Day Lewis ,Virginia Woolf,1957
1961, Alan Wood ,Virginia Woolf,1957
1962, W. W. Sawyer ,Virginia Woolf,1957
1963, E. D. Simon ,Virginia Woolf,1957
1964, Soviet Union. ,Virginia Woolf,1957
1965, C. V. Wedgwood ,Virginia Woolf,1956
1966, Baron Max Aitken Beaverbrook ,Virginia Woolf,1956
1967, A. L. Kennedy ,Virginia Woolf,1956
1968, Christopher Trent ,Virginia Woolf,1956
1969, G. C. Mendis ,Virginia Woolf,1956
1970, Margaret Flannery ,Virginia Woolf,1956
1971, I. D. S. Weerawardana ,Virginia Woolf,1956
1972, Martin Wickramasinghe ,Virginia Woolf,1956
1973, Gordon Donaldson ,Virginia Woolf,1956
1974, Dean Doner ,Virginia Woolf,1956
1975, British Government ,Virginia Woolf,1956
1976, Beatrice Webb ,Virginia Woolf,1956
1977, J. D. B. Miller ,Virginia Woolf,1956
1978, New Statesman ,Virginia Woolf,1956
1979, Jean Pierre Monnier ,Virginia Woolf,1956
1980, Charles Dickens ,Virginia Woolf,1956
1981, Clive Bell ,Virginia Woolf,1956
1982, Arnold Toynbee ,Virginia Woolf,1956
1983, William Faulkner ,Virginia Woolf,1955
1984, Robert Blake ,Virginia Woolf,1955
1985, William Faulkner ,Virginia Woolf,1955
1986, Miles Hadfield ,Virginia Woolf,1955
1987, A. J. P. Taylor ,Virginia Woolf,1955
1988, Leonard Woolf ,Virginia Woolf,1955
1989, E. M. Forster ,Virginia Woolf,1955
1990, John Charles Grant ,Virginia Woolf,1955
1991, Labour Party ,Virginia Woolf,1955
1992, Jean Olivia Lindsay ,Virginia Woolf,1955
1993, Ernst Pfuhl ,Virginia Woolf,1955
1994, Sir Evelyn Wrench ,Virginia Woolf,1955
1995, D. M. Low ,Virginia Woolf,1955
1996, William Empson ,Virginia Woolf,1955
1997, Madge Hales ,Virginia Woolf,1955
1998, Philip Larkin ,Virginia Woolf,1955
1999, John Lehmann ,Virginia Woolf,1955
2000, W. R. Matthews ,Virginia Woolf,1955
2001, Clara Thompson ,Virginia Woolf,1955
2002, Stephen Spender ,Virginia Woolf,1955
2003, William Plomer ,Virginia Woolf,1955
2004, Anne Fremantle ,Virginia Woolf,1959
2005, Historical Association ,Virginia Woolf,1956
2006, Victor Gollancz ,Virginia Woolf,1955
2007,Gertrude Stein,Gertrude Stein,1955
2008,Gertrude Stein,Gertrude Stein,1957
2009,Mina Loy,Gertrude Stein,1958
2010,Alberto de Lacerda ,Edith Sitwell,1955
2011,Lancelot Law Whyte ,Edith Sitwell,1955
2012,Angus Wilson ,Edith Sitwell,1956
2013,Cosimo Corsano ,Edith Sitwell,1955
2014,Jack Lindsay ,Edith Sitwell,1958
2015,Edith Sitwell ,Edith Sitwell,1958
2016,Edith Sitwell ,Edith Sitwell,1958
2017,William Weston ,Edith Sitwell,1955
2018,Charles Causley ,Edith Sitwell,1958
2019,Burns Singer ,Edith Sitwell,1958
2020,Benjamin Britten ,Edith Sitwell,1956
2021,Edith Sitwell ,Edith Sitwell,1957
2022,Edith Sitwell ,Edith Sitwell,1957
2023,Stephen Spender ,Edith Sitwell,1955
2024,Edith Sitwell ,Edith Sitwell,1958
2025,James Purdy ,Edith Sitwell,1957
2026,Graham Greene ,Edith Sitwell,1959
2027,Matila C. Ghyka ,Edith Sitwell,1956
2028,John Lehmann ,Edith Sitwell,1956
2029,James Kirkup ,Edith Sitwell,1957
2030,Giovanni Papini ,Edith Sitwell,1955
2031,University of Sheffield. ,Edith Sitwell,1955
2032,James Purdy ,Edith Sitwell,1956
2033,John Malcolm Brinnin ,Edith Sitwell,1955
2034,J. Alexander Rolph ,Edith Sitwell,1956
2035,Edith Sitwell ,Edith Sitwell,1957
2036,Edith Sitwell ,Edith Sitwell,1958
2037,Frederick Eckman ,Edith Sitwell,1956
2038,Hsin-hai Chang ,Edith Sitwell,1956
2039,Osbert Sitwell ,Edith Sitwell,1959
2040,Colette ,Edith Sitwell,1959
2041,Rebecca West ,Edith Sitwell,1957
2042,Marcel Raymond ,Edith Sitwell,1957
2043,Gregory Corso ,Edith Sitwell,1958
2044,Bryher ,Edith Sitwell,1958
2045,Richard Eberhart ,Edith Sitwell,1957
2046,C. M. Bowra ,Edith Sitwell,1957
2047,Charles Edward Eaton ,Edith Sitwell,1955
2048,Philip Caraman ,Edith Sitwell,1957
2049,E. M. Forster ,Edith Sitwell,1957
2050,Allen Ginsberg ,Edith Sitwell,1956
2051,Pamela Hansford Johnson ,Edith Sitwell,1959
2052,George William John ,Edith Sitwell,1956
2053,Loren C. Eiseley ,Edith Sitwell,1958
2054,Gerard Manley Hopkins ,Edith Sitwell,1959
2055,Sacheverell Sitwell ,Edith Sitwell,1959
2056,James Purdy ,Edith Sitwell,1958
2057,Evelyn Waugh ,Edith Sitwell,1959
2058,James Purdy ,Edith Sitwell,1959
2059,W. C. Osman Hill ,Edith Sitwell,1957
2060,Gore Vidal ,Edith Sitwell,1955
2061,Hubert Nicholson ,Edith Sitwell,1955
2062,William T. Noon ,Edith Sitwell,1959
2063,M. A. Seljouk ,Edith Sitwell,1959
2064,Noah J. Jacobs ,Edith Sitwell,1958
2065,Ned O'Gorman ,Edith Sitwell,1959
2066,Tom Scott ,Edith Sitwell,1956
2067,Jean Cocteau ,Edith Sitwell,1957
2068,Evelyn Waugh ,Edith Sitwell,1957
2069,Colin Wilson ,Edith Sitwell,1956
2070,Edgar Wind ,Edith Sitwell,1958
2071,C. Day Lewis ,Edith Sitwell,1957
2072,Anthony Cronin ,Edith Sitwell,1957
2073,W. R. Titterton ,Edith Sitwell,1959
2074,John Donne ,Edith Sitwell,1958
2075,Saint John of the Cross ,Edith Sitwell,1959
2076,William Blake ,Edith Sitwell,1958
2077,G. S. Fraser ,Edith Sitwell,1956
2078,Graham Greene ,Edith Sitwell,1958
2079,Marianne Moore ,Edith Sitwell,1955
2080,Joseph Ellis Duncan ,Edith Sitwell,1959
2081,Roy Campbell ,Edith Sitwell,1955
2082,Leonard Clark ,Edith Sitwell,1958
2083,Martin Cyril D'Arcy ,Edith Sitwell,1959
2084,Elizabeth Jennings ,Edith Sitwell,1958
2085,A. Alvarez ,Edith Sitwell,1958
2086,W. H. Auden ,Edith Sitwell,1955
2087,Berta Ruck ,Edith Sitwell,1959
2088,Arthur W. Chapman ,Edith Sitwell,1955
2089,Algernon Charles Swinburne ,Edith Sitwell,1959
2090,John Malcolm Brinnin ,Edith Sitwell,1959
2091,Michael Stapleton ,Edith Sitwell,1958
2092,Sylva Norman ,Edith Sitwell,1957
2093,Rebecca West ,Edith Sitwell,1955
2094,Valentine Ackland ,Edith Sitwell,1957
2095,Charles Causley ,Edith Sitwell,1957
2096,Pamela Hansford Johnson ,Edith Sitwell,1959
2097,R. Sacheverell Coke ,Edith Sitwell,1959
2098,Laurence Whistler ,Edith Sitwell,1956
2099,Graham Greene ,Edith Sitwell,1959
2100,James Laughlin ,Edith Sitwell,1957
2101,Joseph Cohen ,Edith Sitwell,1956
2102,Albert Beguin ,Edith Sitwell,1956
2103,Mark Van Doren,Edna St. Vincent Millay,1957
2104,"Martin, David",Langston Hughes,1959
2105,"Hughes, Langston",Langston Hughes,1956
2106,"Hughes, Langston",Langston Hughes,1958
2107,"Mistral, Gabriela",Langston Hughes,1957
2108,"Baldwin, James",Langston Hughes,1955
2109,"Hughes, Langston",Langston Hughes,1959
2110,"Hughes, Langston",Langston Hughes,1955
2111,"Hughes, Langston",Langston Hughes,1955
2112,"Hughes, Langston",Langston Hughes,1956
2113,"Mistral, Gabriela",Langston Hughes,1957
2114,"Hughes, Langston",Langston Hughes,1956
2115,"Hughes, Langston",Langston Hughes,1956
2116,"Hughes, Langston",Langston Hughes,1958
2117,"Baldwin, James",Langston Hughes,1956
2118,"Hughes, Langston",Langston Hughes,1959
2119,"DeCarava, Roy",Langston Hughes,1955
2120,"Ananou, David",Langston Hughes,1955
2121,"Graciano, Clovis",Langston Hughes,1958
2122,[N.auth],Langston Hughes,1959
2123,[N.auth],Langston Hughes,1955
2124,[N.auth],Langston Hughes,1956
2125,[N.auth],Langston Hughes,1957
2126,Buchheim Verlag,Langston Hughes,1957
2127,"Lieber, Maxim",Langston Hughes,1957
