,Book Author,Book Owner,Publication Year
19569,Siegfried Sassoon ,Edith Sitwell,1954
19570,[N.auth] ,Edith Sitwell,1942
19571,Arthur Stanley ,Edith Sitwell,1940
19572,Peter Mark Roget ,Edith Sitwell,1935
19573,Peter Mark Roget ,Edith Sitwell,1953
19574,M. M. Johnson ,Edith Sitwell,1945
19575,Patric Dickinson ,Edith Sitwell,1946
19576,John Malcolm Brinnin ,Edith Sitwell,1959
19577,Vivian de Sola Pinto ,Edith Sitwell,1941
19578,Jack Lindsay ,Edith Sitwell,1950
19579,Graham Greene ,Edith Sitwell,1961
19580,Michael Stapleton ,Edith Sitwell,1958
19581,Frank Kendon ,Edith Sitwell,1945
19582,Henry Cecil ,Edith Sitwell,1964
19583,Sylva Norman ,Edith Sitwell,1957
19584,Henry Treece ,Edith Sitwell,1941
19585,Algernon Charles Swinburne ,Edith Sitwell,1905
19586,Rebecca West ,Edith Sitwell,1955
19587,Robert Graves ,Edith Sitwell,1919
19588,Louis Untermeyer ,Edith Sitwell,1942
19589,Norman Ault ,Edith Sitwell,1938
19590,Vivian de Sola Pinto ,Edith Sitwell,1929
19591,Truman Capote ,Edith Sitwell,1949
19592,Max Wykes-Joyce ,Edith Sitwell,1953
19593,Louis Adolphus Edmund Staunton ,Edith Sitwell,1952
19594,Anthony Gishford ,Edith Sitwell,1963
19595,Anthony Gishford ,Edith Sitwell,1963
19596,H. D. ,Edith Sitwell,1945
19597,Osbert Sitwell ,Edith Sitwell,1927
19598,Maurice Levinson ,Edith Sitwell,1946
19599,Edith Sitwell ,Edith Sitwell,1926
19600,Edith Sitwell ,Edith Sitwell,1925
19601,Edith Sitwell ,Edith Sitwell,1925
19602,George Barker ,Edith Sitwell,1950
19603,Stephen Hudson ,Edith Sitwell,1948
19604,John Ashbery ,Edith Sitwell,1953
19605,J. M. W. Turner ,Edith Sitwell,1949
19606,Ronald Bottrall ,Edith Sitwell,1939
19607,Edith Sitwell ,Edith Sitwell,1916
19608,Valentine Ackland ,Edith Sitwell,1957
19609,Dylan Thomas ,Edith Sitwell,1936
19610,Jonathan Denwood ,Edith Sitwell,1950
19611,Lancelot Law Whyte ,Edith Sitwell,1949
19612,Rupert Gleadow ,Edith Sitwell,1953
19613,Evelyn Waugh ,Edith Sitwell,1961
19614,Lancelot Law Whyte ,Edith Sitwell,1960
19615,Sydney Goodsir Smith ,Edith Sitwell,1948
19616,Richard Eberhart ,Edith Sitwell,1954
19617,Harold Norse ,Edith Sitwell,1953
19618,Charles Causley ,Edith Sitwell,1957
19619,Lancelot Law Whyte ,Edith Sitwell,1949
19620,Henry Cecil ,Edith Sitwell,1962
19621,Pamela Hansford Johnson ,Edith Sitwell,1959
19622,Carlo Gozzi ,Edith Sitwell,1962
19623,R. Sacheverell Coke ,Edith Sitwell,1959
19624,George William Russell ,Edith Sitwell,1932
19625,George William Russell ,Edith Sitwell,1932
19626,Edith Sitwell ,Edith Sitwell,1936
19627,Laurence Whistler ,Edith Sitwell,1956
19628,W. B. Yeats ,Edith Sitwell,1937
19629,Geoffrey Grigson ,Edith Sitwell,1944
19630,Graham Greene ,Edith Sitwell,1959
19631,H. D. ,Edith Sitwell,1944
19632,Henry Seidel Canby ,Edith Sitwell,1943
19633,Leonard Clark ,Edith Sitwell,1960
19634,David Horner ,Edith Sitwell,1939
19635,T. S. Eliot ,Edith Sitwell,1923
19636,Robert Graves ,Edith Sitwell,1925
19637,Ernst Haeckel ,Edith Sitwell,1937
19638,Cuthbert Butler ,Edith Sitwell,1951
19639,Robert Herring ,Edith Sitwell,1946
19640,Robert Graves ,Edith Sitwell,1948
19641,Joan Henry ,Edith Sitwell,1952
19642,James Laughlin ,Edith Sitwell,1957
19643,Joseph Cohen ,Edith Sitwell,1956
19644,John Middleton Murry ,Edith Sitwell,1936
19645,Vivienne Koch ,Edith Sitwell,1950
19646,Humbert Wolfe ,Edith Sitwell,1930
19647,Edith Sitwell ,Edith Sitwell,1920
19648,Evelyn Waugh ,Edith Sitwell,1942
19649,Aristotle. ,Edith Sitwell,1908
19650,William Blake ,Edith Sitwell,1948
19651,George Peele ,Edith Sitwell,1888
19652,Ralph Waldo Emerson ,Edith Sitwell,1895
19653,Thomas Vaughan ,Edith Sitwell,1919
19654,E. T. A. Hoffmann ,Edith Sitwell,1951
19655,Jack Lindsay ,Edith Sitwell,1950
19656,Gertrude Stein ,Edith Sitwell,1939
19657,W. R. Titterton ,Edith Sitwell,1961
19658,James George Frazer ,Edith Sitwell,1926
19659,Albert M. Hayes ,Edith Sitwell,1942
19660,Northrop Frye ,Edith Sitwell,1947
19661,Francis Alexander Charles Cauvin Wilson ,Edith Sitwell,1960
19662,Joan Henry ,Edith Sitwell,1954
19663,Hilary Topham Corke ,Edith Sitwell,1961
19664,Albert Beguin ,Edith Sitwell,1956
19665,André Gide ,Edith Sitwell,1949
19666,André Gide ,Edith Sitwell,1949
19667,Jacques Maritain ,Edith Sitwell,1945
19668,Anita Burnham,Gertrude Stein,1933
19669,Thornton Wilder,Gertrude Stein,1935
19670,Thornton Wilder,Gertrude Stein,1933
19671,Alfred North Whitehead,Gertrude Stein,1916
19672,[N.auth],Gertrude Stein,1939
19673,Robert Graves,Gertrude Stein,1929
19674,Simone Gray,Gertrude Stein,1937
19675,Gustave Flaubert,Gertrude Stein,1901
19676,Gustave Flaubert,Gertrude Stein,1901
19677,Gustave Flaubert,Gertrude Stein,1904
19678,Gustave Flaubert,Gertrude Stein,1899
19679,Gustave Flaubert,Gertrude Stein,1904
19680,Gustave Flaubert,Gertrude Stein,1904
19681,Gustave Flaubert,Gertrude Stein,1910
19682,Carl Van Vechten,Gertrude Stein,1915
19683,Carl Van Vechten,Gertrude Stein,1916
19684,Carl Van Vechten,Gertrude Stein,1917
19685,Carl Van Vechten,Gertrude Stein,1924
19686,Hudson Strode,Gertrude Stein,1937
19687,Samuel M. Steward,Gertrude Stein,1936
19688,Edith Sitwell,Gertrude Stein,1930
19689,Edith Sitwell,Gertrude Stein,1925
19690,Edith Sitwell,Gertrude Stein,1930
19691,André Rouveyre,Gertrude Stein,1938
19692,Henri Pierre Roché,Gertrude Stein,1916
19693,Randolph Leigh,Gertrude Stein,1945
19694,Eugène Jolas,Gertrude Stein,1928
19695,Bernard Faÿ,Gertrude Stein,1931
19696,Bernard Faÿ,Gertrude Stein,1929
19697,William Shakespeare,Gertrude Stein,1868
19698,William Shakespeare,Gertrude Stein,1868
19699,William Shakespeare,Gertrude Stein,1868
19700,William Shakespeare,Gertrude Stein,1868
19701,William Shakespeare,Gertrude Stein,1868
19702,William Shakespeare,Gertrude Stein,1868
19703,William Shakespeare,Gertrude Stein,1868
19704,William Shakespeare,Gertrude Stein,1868
19705,William Shakespeare,Gertrude Stein,1868
19706,William Shakespeare,Gertrude Stein,1868
19707,William Shakespeare,Gertrude Stein,1868
19708,William Shakespeare,Gertrude Stein,1868
19709,William Shakespeare,Gertrude Stein,1868
19710,William Shakespeare,Gertrude Stein,1868
19711,Sherwood Anderson,Gertrude Stein,1923
19712,Joseph Desclausais,Gertrude Stein,1938
19713,Jean Cocteau,Gertrude Stein,1919
19714,Robert M. Coates,Gertrude Stein,1926
19715,Elisabeth de Gramont,Gertrude Stein,1932
19716,Ralph Withington Church,Gertrude Stein,1931
19717,Edmond Bernardet,Gertrude Stein,1938
19718,Félix Boillot,Gertrude Stein,1933
19719,Arthur Wing Pinero,Gertrude Stein,1901
19720,Mary Eleanor Wilkins Freeman,Gertrude Stein,1893
19721,Rudyard Kipling,Gertrude Stein,1891
19722,William Dean Howells,Gertrude Stein,1918
19723,Julius Caesar,Gertrude Stein,1908
19724,Wilkie Collins,Gertrude Stein,1870
19725,Dinah Maria Mulock Craik,Gertrude Stein,1879
19726,Bret Harte,Gertrude Stein,1872
19727,Charlotte Brontë,Gertrude Stein,1853
19728,Richard Brinsley Sheridan,Gertrude Stein,1869
19729,Mrs. Oliphant,Gertrude Stein,1891
19730,George J. Whyte-Melville,Gertrude Stein,1868
19731,Robert Louis Stevenson,Gertrude Stein,1898
19732,Robert Louis Stevenson,Gertrude Stein,1893
19733,Edward Bulwer-Lytton,Gertrude Stein,1842
19734,Ouida,Gertrude Stein,1872
19735,Edward Eggleston,Gertrude Stein,1892
19736,Benjamin Disraeli,Gertrude Stein,1846
19737,Benjamin Disraeli,Gertrude Stein,1844
19738,William Dean Howells,Gertrude Stein,1883
19739,Rudyard Kipling,Gertrude Stein,1897
19740,Charles James Lever,Gertrude Stein,1864
19741,William Dean Howells,Gertrude Stein,1886
19742,Mark Twain,Gertrude Stein,1902
19743,Mark Twain,Gertrude Stein,1907
19744,Wilkie Collins,Gertrude Stein,1862
19745,Mark Twain,Gertrude Stein,1895
19746,Edward Bulwer-Lytton,Gertrude Stein,1852
19747,Agnes Castle,Gertrude Stein,1911
19748,Louisa May Alcott,Gertrude Stein,1876
19749,Charles James Lever,Gertrude Stein,1872
19750,Bernard Shaw,Gertrude Stein,1906
19751,Gertrude Stein,Gertrude Stein,1930
19752,Kenneth Grahame,Gertrude Stein,1898
19753,Charles Darwin,Gertrude Stein,1889
19754,James Fenimore Cooper,Gertrude Stein,1904
19755,James Fenimore Cooper,Gertrude Stein,1904
19756,James Fenimore Cooper,Gertrude Stein,1894
19757,James Fenimore Cooper,Gertrude Stein,1895
19758,Jean De Bosschère,Gertrude Stein,1940
19759,Washington Irving,Gertrude Stein,1861
19760,Washington Irving,Gertrude Stein,1860
19761,Washington Irving,Gertrude Stein,1861
19762,Washington Irving,Gertrude Stein,1861
19763,Washington Irving,Gertrude Stein,1861
19764,Washington Irving,Gertrude Stein,1861
19765,Herman Melville,Gertrude Stein,1904
19766,Johann Wolfgang von Goethe,Gertrude Stein,1903
19767,Elizabeth Gaskell,Gertrude Stein,1907
19768,Dante,Gertrude Stein,1899
19769,Marcus Tullius Cicero,Gertrude Stein,1904
19770,George Meredith,Gertrude Stein,1908
19771,George Meredith,Gertrude Stein,1908
19772,George Meredith,Gertrude Stein,1902
19773,George Meredith,Gertrude Stein,1902
19774,George Meredith,Gertrude Stein,1908
19775,George Meredith,Gertrude Stein,1902
19776,George Meredith,Gertrude Stein,1902
19777,George Meredith,Gertrude Stein,1902
19778,George Meredith,Gertrude Stein,1902
19779,George Meredith,Gertrude Stein,1902
19780,George Meredith,Gertrude Stein,1902
19781,George Meredith,Gertrude Stein,1902
19782,George Meredith,Gertrude Stein,1902
19783,George Meredith,Gertrude Stein,1902
19784,George Meredith,Gertrude Stein,1902
19785,George Meredith,Gertrude Stein,1902
19786,Charles Dickens,Gertrude Stein,1898
19787,Charles Dickens,Gertrude Stein,1892
19788,Charles Dickens,Gertrude Stein,1892
19789,Charles Dickens,Gertrude Stein,1899
19790,Charles Dickens,Gertrude Stein,1846
19791,Benjamin Disraeli,Gertrude Stein,1870
19792,Benjamin Disraeli,Gertrude Stein,1853
19793,George Eliot,Gertrude Stein,1887
19794,George Eliot,Gertrude Stein,1887
19795,George Eliot,Gertrude Stein,1887
19796,George Eliot,Gertrude Stein,1887
19797,George Eliot,Gertrude Stein,1887
19798,George Eliot,Gertrude Stein,1887
19799,Jules Verne,Gertrude Stein,1893
19800,Jonathan Swift,Gertrude Stein,1901
19801,Oliver Goldsmith,Gertrude Stein,1834
19802,Oliver Goldsmith,Gertrude Stein,1886
19803,Oliver Goldsmith,Gertrude Stein,1889
19804,Oliver Goldsmith,Gertrude Stein,1830
19805,Maria Edgeworth,Gertrude Stein,1832
19806,Maria Edgeworth,Gertrude Stein,1832
19807,Maria Edgeworth,Gertrude Stein,1832
19808,Maria Edgeworth,Gertrude Stein,1833
19809,Maria Edgeworth,Gertrude Stein,1833
19810,Maria Edgeworth,Gertrude Stein,1833
19811,Maria Edgeworth,Gertrude Stein,1833
19812,Maria Edgeworth,Gertrude Stein,1896
19813,Nathaniel Hawthorne,Gertrude Stein,1904
19814,Louisa May Alcott,Gertrude Stein,1901
19815,John Adams,Gertrude Stein,1856
19816,Horace Walpole,Gertrude Stein,1905
19817,Samuel Warren,Gertrude Stein,1855
19818,Horace Walpole,Gertrude Stein,1822
19819,Horace Walpole,Gertrude Stein,1894
19820,Samuel Johnson,Gertrude Stein,1903
19821,Alexander Pope,Gertrude Stein,1767
19822,Waldo David Frank,Gertrude Stein,1934
19823,Edmond Bernardet,Gertrude Stein,1941
19824,Alice Marie Bradley,Gertrude Stein,1936
19825,Whit Burnett,Gertrude Stein,1934
19826,Elisabeth de Gramont,Gertrude Stein,1929
19827,Page Cooper,Gertrude Stein,1938
19828,Bernard Faÿ,Gertrude Stein,1935
19829,Bernard Faÿ,Gertrude Stein,1939
19830,Edwin Richardson Frost,Gertrude Stein,1934
19831,[N.auth],Gertrude Stein,1926
19832,[N.auth],Gertrude Stein,1927
19833,Robert Gérard,Gertrude Stein,1944
19834,Lindley Williams Hubbell,Gertrude Stein,1931
19835,[N.auth],Gertrude Stein,1939
19836,Clare Boothe Luce,Gertrude Stein,1937
19837,Peter Neagoe,Gertrude Stein,1932
19838,J.H. Nicolas,Gertrude Stein,1937
19839,Burton Rascoe,Gertrude Stein,1927
19840,Burton Rascoe,Gertrude Stein,1927
19841,Raymond Schwab,Gertrude Stein,1932
19842,Gertrude Stein,Gertrude Stein,1912
19843,Gertrude Stein,Gertrude Stein,1945
19844,Gertrude Stein,Gertrude Stein,1940
19845,Gertrude Stein,Gertrude Stein,1946
19846,Samuel M. Steward,Gertrude Stein,1930
19847,Carl Van Doren,Gertrude Stein,1934
19848,Emily Dickinson ,Edith Sitwell,1945
19849,Gertrude Stein ,Edith Sitwell,1926
19850,Gertrude Stein,Gertrude Stein,1931
19851,Gertrude Stein,Gertrude Stein,1938
19852,Guillaume Apollinaire,Gertrude Stein,1913
19853,François Ducaud-Bourget,Gertrude Stein,1935
19854,Robert McAlmon,Gertrude Stein,1923
19855,Margaret Cavendish,Gertrude Stein,1872
19856,Sophocles,Gertrude Stein,1905
19857,Jacob Grimm,Gertrude Stein,1905
19858,Henry Mackenzie,Gertrude Stein,1893
19859,Arthur Wing Pinero,Gertrude Stein,1903
19860,Robert McAlmon,Gertrude Stein,1923
19861,Sir Walter Raleigh,Gertrude Stein,1871
19862,Paul Éluard,Gertrude Stein,1942
19863,William Seabrook,Gertrude Stein,1940
19864,Isabelle de Broglie,Gertrude Stein,1944
19865,[N.auth],Gertrude Stein,1938
19866,Bernard Shaw,Gertrude Stein,1914
19867,Henry Kingsley,Gertrude Stein,1906
19868,Thomas De Quincey,Gertrude Stein,1885
19869,Herbert Allen Giles,Gertrude Stein,1908
19870,Herbert Allen Giles,Gertrude Stein,1901
19871,Henry Kingsley,Gertrude Stein,1859
19872,Frederick Sleigh Roberts,Gertrude Stein,1898
19873,Hans Christian Andersen,Gertrude Stein,1891
19874,Lucy Hutchinson,Gertrude Stein,1906
19875,Giorgio Vasari,Gertrude Stein,1900
19876,Henry Fielding,Gertrude Stein,1902
19877,Henry Fielding,Gertrude Stein,1893
19878,John Henry Newman,Gertrude Stein,1893
19879,Aphra Behn,Gertrude Stein,1905
19880,Ivan Turgenev,Gertrude Stein,1894
19881,Ivan Turgenev,Gertrude Stein,1895
19882,Ivan Turgenev,Gertrude Stein,1895
19883,Ivan Turgenev,Gertrude Stein,1896
