,Book Author,Book Owner,Publication Year
1627, Leo Tolstoy ,Virginia Woolf,1928
1628, Leo Tolstoy ,Virginia Woolf,1928
1629, Leo Tolstoy ,Virginia Woolf,1928
1630, Eric Walter White ,Virginia Woolf,1928
1631, Dorothy Wellesley ,Virginia Woolf,1928
1632, Baron Sylvester Douglas Glenbervie ,Virginia Woolf,1928
1633, James Branch Cabell ,Virginia Woolf,1928
1634, Edward Charles Ponsonby Lascelles ,Virginia Woolf,1928
1635, Liang-li Tang ,Virginia Woolf,1928
1636, Sir Reginald Coupland ,Virginia Woolf,1928
1637, Leonard Woolf ,Virginia Woolf,1928
1638, William John Dakin ,Virginia Woolf,1928
1639, Roy Elston ,Virginia Woolf,1928
1640, Philip Guedalla ,Virginia Woolf,1928
1641, David George Hogarth ,Virginia Woolf,1928
1642, Findlay Muirhead ,Virginia Woolf,1928
1643, Anthony Trollope ,Virginia Woolf,1928
1644, Catherine Wells ,Virginia Woolf,1928
1645, Edward Mandell House ,Virginia Woolf,1926
1646, Thomas Tze Chung Woo ,Virginia Woolf,1928
1647, Baron Arthur Ponsonby ,Virginia Woolf,1928
1648, Karl Marx ,Virginia Woolf,1928
1649, League of Nations. ,Virginia Woolf,1928
1650, Richard Michael Fox ,Virginia Woolf,1928
1651, Ludwell Denny ,Virginia Woolf,1928
1652, D. Macara ,Virginia Woolf,1928
1653, Julien Benda ,Virginia Woolf,1928
1654, Labour and Socialist International. ,Virginia Woolf,1928
1655, Harold Joseph Laski ,Virginia Woolf,1928
1656, Richard Stanton Lambert ,Virginia Woolf,1928
1657, Anna Augusta Whittall Ramsay ,Virginia Woolf,1928
1658, Labour Party (Great Britain) ,Virginia Woolf,1928
1659, Arthur Berriedale Keith ,Virginia Woolf,1928
1660, John Walter Gregory ,Virginia Woolf,1928
1661, George Williams Keeton ,Virginia Woolf,1928
1662, Edgar Harry Brookes ,Virginia Woolf,1928
1663, Charles Howard Ellis ,Virginia Woolf,1928
1664, Lassa Oppenheim ,Virginia Woolf,1928
1665, George Henry Borrow ,Virginia Woolf,1928
1666, Rainer Maria Rilke ,Virginia Woolf,1928
1667, Robert H. Hull ,Virginia Woolf,1928
1668, John Rickman ,Virginia Woolf,1928
1669, Basil De Selincourt ,Virginia Woolf,1928
1670, Elizabeth Robins ,Virginia Woolf,1928
1671, E. Iliff Robson ,Virginia Woolf,1928
1672, George Stuart Gordon ,Virginia Woolf,1928
1673, Otto Jespersen ,Virginia Woolf,1928
1674, Maksim Gorky ,Virginia Woolf,1928
1675, Arthur Simons Collins ,Virginia Woolf,1928
1676, James Agate ,Virginia Woolf,1928
1677, Edwin Muir ,Virginia Woolf,1928
1678, James Theodore Hillhouse ,Virginia Woolf,1928
1679, Maurice Baring ,Virginia Woolf,1928
1680, François Mauriac ,Virginia Woolf,1928
1681, Raymond Escholier ,Virginia Woolf,1928
1682, Prosper Mérimée ,Virginia Woolf,1928
1683, Jean Desbordes ,Virginia Woolf,1928
1684, Mervyn Arnold-Forster ,Virginia Woolf,1928
1685, André Maurois ,Virginia Woolf,1928
1686, Martha Bibescu ,Virginia Woolf,1928
1687, Jacques Rivière ,Virginia Woolf,1928
1688, Sir Herbert John Clifford Grierson ,Virginia Woolf,1928
1689, Edward John Thompson ,Virginia Woolf,1928
1690, Walter De la Mare ,Virginia Woolf,1928
1691, Hermann Lutz ,Virginia Woolf,1928
1692, Richard Aldington ,Virginia Woolf,1928
1693, William Alexander Robson ,Virginia Woolf,1928
1694, John Ruskin ,Virginia Woolf,1928
1695, John Bunyan ,Virginia Woolf,1928
1696, William Congreve ,Virginia Woolf,1928
1697, Herbert Read ,Virginia Woolf,1928
1698, Alexander Pope ,Virginia Woolf,1928
1699, Jane Austen ,Virginia Woolf,1928
1700, Edmund Gosse ,Virginia Woolf,1928
1701, Thomas Hardy ,Virginia Woolf,1928
1702, Leigh Hunt ,Virginia Woolf,1928
1703, D. E. Enfield ,Virginia Woolf,1928
1704, Frederick Marryat ,Virginia Woolf,1928
1705, Maurice Baring ,Virginia Woolf,1928
1706, Sir Max Beerbohm ,Virginia Woolf,1928
1707, Arnold Toynbee ,Virginia Woolf,1928
1708, Henry Noel Brailsford ,Virginia Woolf,1928
1709, League of Nations. ,Virginia Woolf,1928
1710, Henry Wilson Harris ,Virginia Woolf,1928
1711, Edmund Blunden ,Virginia Woolf,1928
1712, Joseph Conrad ,Virginia Woolf,1923
1713, Joseph Conrad ,Virginia Woolf,1928
1714, Walter De la Mare ,Virginia Woolf,1928
1715, R. Fitzurse ,Virginia Woolf,1928
1716, E. M. Forster ,Virginia Woolf,1928
1717, Radclyffe Hall ,Virginia Woolf,1928
1718, D. H. Lawrence ,Virginia Woolf,1928
1719, Elie Haly ,Virginia Woolf,1928
1720, Ernest Jones ,Virginia Woolf,1928
1721, Vita Sackville-West ,Virginia Woolf,1928
1722, Louis de Rouvroy ,Virginia Woolf,1923
1723, Sigmund Freud ,Virginia Woolf,1928
1724, Serge_ Dmitrievich Sazonov ,Virginia Woolf,1928
1725, Herbert Wallace Schneider ,Virginia Woolf,1928
1726, William Shakespeare ,Virginia Woolf,1928
1727, Edward Henry Palmer ,Virginia Woolf,1928
1728, Saint Nihal Singh ,Virginia Woolf,1928
1729, Oliver Simon ,Virginia Woolf,1928
1730, Osbert Sitwell ,Virginia Woolf,1928
1731, David Nichol Smith ,Virginia Woolf,1928
1732, Sir Walter Scott ,Virginia Woolf,1928
1733, Oswald Spengler ,Virginia Woolf,1926
1734, Rudolf Steiner ,Virginia Woolf,1928
1735, Karl Baedeker ,Virginia Woolf,1928
1736, George Rylands ,Virginia Woolf,1928
1737, Harold Monro ,Virginia Woolf,1928
1738, Liam O'Flaherty ,Virginia Woolf,1928
1739, Alice Ritchie ,Virginia Woolf,1928
1740, Francis Wrigley Hirst ,Virginia Woolf,1927
1741, Cecil Headlam ,Virginia Woolf,1927
1742, Charles Clayton Morrison ,Virginia Woolf,1927
1743, Paulus Edward Pieris ,Virginia Woolf,1927
1744, Sir Ernest Barker ,Virginia Woolf,1927
1745, Michael Arlen ,Virginia Woolf,1927
1746, Leonard Woolf ,Virginia Woolf,1927
1747, Catherine II Empress of Russia ,Virginia Woolf,1927
1748, William Godwin ,Virginia Woolf,1927
1749, Karl Baedeker ,Virginia Woolf,1927
1750, François-Alphonse Aulard ,Virginia Woolf,1927
1751, David Leslie Murray ,Virginia Woolf,1927
1752, Algernon Charles Swinburne ,Virginia Woolf,1927
1753, Bertram Newman ,Virginia Woolf,1927
1754, Edwyn Robert Bevan ,Virginia Woolf,1927
1755, Arthur Holmes ,Virginia Woolf,1927
1756, Sir Bernard Burke ,Virginia Woolf,1927
1757, Emil Ludwig ,Virginia Woolf,1927
1758, Hippolyte Taine ,Virginia Woolf,1927
1759, Norman Douglas ,Virginia Woolf,1927
1760, Sir Stephen King-Hall ,Virginia Woolf,1927
1761, Lewis James Barneston Turner ,Virginia Woolf,1927
1762, André Gide ,Virginia Woolf,1927
1763, Baron Sydney Haldane Olivier Olivier ,Virginia Woolf,1927
1764, H. G. Wells ,Virginia Woolf,1927
1765, John Webster ,Virginia Woolf,1927
1766, Gerard Tuke Meynell ,Virginia Woolf,1927
1767, Oliver Simon ,Virginia Woolf,1927
1768, Leonard Woolf ,Virginia Woolf,1927
1769, Eveline Christiana Martin ,Virginia Woolf,1927
1770, John MacDonald ,Virginia Woolf,1927
1771, Sir Henry Taylor ,Virginia Woolf,1927
1772, Sir Sidney Lee ,Virginia Woolf,1925
1773, Aylmer Maude ,Virginia Woolf,1927
1774, W. B. Yeats ,Virginia Woolf,1927
1775, Robert Calverley Trevelyan ,Virginia Woolf,1927
1776, Robert Balmain Mowat ,Virginia Woolf,1927
1777, Philip Dormer Stanhope ,Virginia Woolf,1927
1778, Francis Delaisi ,Virginia Woolf,1927
1779, Arthur Comte de Gobineau ,Virginia Woolf,1927
1780, Virginia Woolf ,Virginia Woolf,1927
1781, George Savile ,Virginia Woolf,1927
1782, Charles Greville ,Virginia Woolf,1927
1783, Arthur Stanley Turberville ,Virginia Woolf,1927
1784, Charles Ernest Pelham Brooks ,Virginia Woolf,1927
1785, Harold John Massingham ,Virginia Woolf,1927
1786, Francis Thompson ,Virginia Woolf,1927
1787, George Forbes ,Virginia Woolf,1927
1788, League of Nations. ,Virginia Woolf,1927
1789, Westel Woodbury Willoughby ,Virginia Woolf,1927
1790, Ernest Hemingway ,Virginia Woolf,1926
1791, George Morland ,Virginia Woolf,1927
1792, Edward John Thompson ,Virginia Woolf,1927
1793, Sir John Wheeler Wheeler-Bennett ,Virginia Woolf,1927
1794, Jonathan Swift ,Virginia Woolf,1927
1795, John Milton ,Virginia Woolf,1927
1796, Paul Hazard ,Virginia Woolf,1927
1797, Richard Bevan Braithwaite ,Virginia Woolf,1927
1798, Alain LeRoy Locke ,Virginia Woolf,1925
1799, Albert Mathiez ,Virginia Woolf,1927
1800, Count. Geoffrey Potocki de Montalk ,Virginia Woolf,1927
1801, Robert Ranulph Marett ,Virginia Woolf,1927
1802, Havelock Ellis ,Virginia Woolf,1927
1803, Ernest Rhys ,Virginia Woolf,1927
1804, Hans F. K. Gther ,Virginia Woolf,1927
1805, John Lawrence Hammond ,Virginia Woolf,1927
1806, Alan Porter ,Virginia Woolf,1927
1807, Kathleen Elizabeth Royds Innes ,Virginia Woolf,1927
1808, Luther Lee Bernard ,Virginia Woolf,1927
1809, Allardyce Nicoll ,Virginia Woolf,1927
1810, Victor Cohen ,Virginia Woolf,1927
1811, Fossey John Cobb Hearnshaw ,Virginia Woolf,1927
1812, Mary Agnes Best ,Virginia Woolf,1927
1813, Henry Louis Mencken ,Virginia Woolf,1927
1814, Horace Gundry Alexander ,Virginia Woolf,1927
1815, Ernest Renan ,Virginia Woolf,1927
1816, Edgar Harry Brookes ,Virginia Woolf,1927
1817, Sir John Macdonell ,Virginia Woolf,1927
1818, Thomas Dawson ,Virginia Woolf,1927
1819, Sir Matthew Hale ,Virginia Woolf,1927
1820, Sir Arthur Thomas Quiller-Couch ,Virginia Woolf,1927
1821, James Rice ,Virginia Woolf,1927
1822, Robert H. Hull ,Virginia Woolf,1927
1823, Paul Bekker ,Virginia Woolf,1927
1824, Laura Riding ,Virginia Woolf,1927
1825, Charles Mauron ,Virginia Woolf,1927
1826, Roger Eliot Fry ,Virginia Woolf,1927
1827, William McGregor Ross ,Virginia Woolf,1927
1828, William Arthur Aikin ,Virginia Woolf,1927
1829, Prince D. S. Mirsky ,Virginia Woolf,1927
1830, Fyodor Dostoyevsky ,Virginia Woolf,1927
1831, Edward Garnett ,Virginia Woolf,1927
1832, Anton Pavlovich Chekhov ,Virginia Woolf,1927
1833, Omar Khayyam. ,Virginia Woolf,1927
1834, Frank Laurence Lucas ,Virginia Woolf,1927
1835, Harold Nicolson ,Virginia Woolf,1927
1836, Baron Ernle Rowland Edmund Prothero ,Virginia Woolf,1927
1837, Sydney Castle Roberts ,Virginia Woolf,1927
1838, Michel de Montaigne ,Virginia Woolf,1927
1839, Jean de La Fontaine ,Virginia Woolf,1927
1840, Prosper Mérimée ,Virginia Woolf,1927
1841, Paul Brach ,Virginia Woolf,1927
1842, Jean Larnac ,Virginia Woolf,1927
1843, Bernard Faÿ ,Virginia Woolf,1927
1844, Henri Ghéon ,Virginia Woolf,1926
1845, Emily Dickinson ,Virginia Woolf,1927
1846, Charles Harold Herford ,Virginia Woolf,1927
1847, John Donne ,Virginia Woolf,1927
1848, Michael Drayton ,Virginia Woolf,1927
1849, Richard Edwards ,Virginia Woolf,1927
1850, Maurice Barres ,Virginia Woolf,1929
1851, British Broadcasting Corporation ,Virginia Woolf,1929
1852, Richard Leslie Hill ,Virginia Woolf,1929
1853, David Hunter Miller ,Virginia Woolf,1928
1854, Clifford Henry Benn Kitchin ,Virginia Woolf,1927
1855, D. H Lawrence ,Virginia Woolf,1927
1856, Daniel Lawrence Kelleher ,Virginia Woolf,1927
1857, Abraham Cowley ,Virginia Woolf,1927
1858, Benedetto Croce ,Virginia Woolf,1927
1859, Richard Brinsley Sheridan ,Virginia Woolf,1927
1860, Sir Thomas Browne ,Virginia Woolf,1927
1861, William Stephen Sanders ,Virginia Woolf,1927
1862, John Adams ,Virginia Woolf,1927
1863, D. H. Lawrence ,Virginia Woolf,1927
1864, Mary Hutchinson ,Virginia Woolf,1927
1865, Edward Good ,Virginia Woolf,1927
1866, George Herbert ,Virginia Woolf,1927
1867, William Henry Hudson ,Virginia Woolf,1927
1868, Thomas Henry Parsons ,Virginia Woolf,1927
1869, Theodora Bosanquet ,Virginia Woolf,1927
1870, Harold Monro ,Virginia Woolf,1927
1871, Austin Dobson ,Virginia Woolf,1927
1872, Sir Thomas Browne ,Virginia Woolf,1927
1873, Robert Herrick ,Virginia Woolf,1927
1874, Samuel Johnson ,Virginia Woolf,1927
1875, Andrew Marvell ,Virginia Woolf,1927
1876, John Philips ,Virginia Woolf,1927
1877, John Forster ,Virginia Woolf,1927
1878, George Gissing ,Virginia Woolf,1927
1879, George Daniel ,Virginia Woolf,1927
1880, W. B. Yeats ,Virginia Woolf,1927
1881, Sir Stephen King-Hall ,Virginia Woolf,1927
1882, James Joyce ,Virginia Woolf,1927
1883, Sigmund Freud ,Virginia Woolf,1927
1884, Michael Sadleir ,Virginia Woolf,1927
1885, Michael Sadleir ,Virginia Woolf,1927
1886, D. H. Lawrence ,Virginia Woolf,1927
1887, John Selden ,Virginia Woolf,1927
1888, John M. Senaveratna ,Virginia Woolf,1923
1889, Percy Bysshe Shelley ,Virginia Woolf,1927
1890, Frances Chamberlaine Sheridan ,Virginia Woolf,1927
1891, David Ogg ,Virginia Woolf,1927
1892, Logan Pearsall Smith ,Virginia Woolf,1927
1893, Ruth Manning-Sanders ,Virginia Woolf,1927
1894, Hermann Stegemann ,Virginia Woolf,1927
1895, Edward Sackville-West ,Virginia Woolf,1927
1896, Edwin Muir ,Virginia Woolf,1927
1897, Baron Sydney Haldane Olivier ,Virginia Woolf,1927
1898, Herbert E. Palmer ,Virginia Woolf,1927
1899, Geoffrey Phibbs ,Virginia Woolf,1927
1900, Osbert Sitwell ,Virginia Woolf,1927
1901, [N.auth] ,Virginia Woolf,1927
1902, Harold Monk Vinacke ,Virginia Woolf,1926
1903, Alfred Fabre-Luce ,Virginia Woolf,1926
1904, James Henry Breasted ,Virginia Woolf,1926
1905, Voltaire ,Virginia Woolf,1926
1906, Emil Ludwig ,Virginia Woolf,1926
1907, Sir Alfred Eckhard Zimmern ,Virginia Woolf,1926
1908, Queen Victoria of Great Britain ,Virginia Woolf,1926
1909, Minnie Clare Yarborough ,Virginia Woolf,1926
1910, Friedrich Stieve ,Virginia Woolf,1926
1911, Samuel Pepys ,Virginia Woolf,1926
1912, Philip Guedalla ,Virginia Woolf,1926
1913, Hubert Waley ,Virginia Woolf,1926
1914, Thomas Geoffrey Wall Henslow ,Virginia Woolf,1926
1915, R. C. Notcutt ,Virginia Woolf,1926
1916, H. G. Wells ,Virginia Woolf,1926
1917, Eliza Dorothy Bradby ,Virginia Woolf,1926
1918, Nesta Helen Webster ,Virginia Woolf,1926
1919, Crown Prince of Germany William ,Virginia Woolf,1926
1920, Karl Baedeker ,Virginia Woolf,1926
1921, Havelock Ellis ,Virginia Woolf,1926
1922, Katharine Susan Anthony ,Virginia Woolf,1926
1923, Labour Research Dept. ,Virginia Woolf,1926
1924, Edward Henry Blakeney ,Virginia Woolf,1926
1925, John Laurence ,Virginia Woolf,1926
1926, Philip Noel-Baker ,Virginia Woolf,1926
1927, Labour Party (Great Britain) ,Virginia Woolf,1926
1928, Robert Calverley Trevelyan ,Virginia Woolf,1926
1929, Mary Stella Edwards ,Virginia Woolf,1926
1930, Douglas Ainslie ,Virginia Woolf,1926
1931, Henry James ,Virginia Woolf,1926
1932, Laura Riding Jackson ,Virginia Woolf,1926
1933, Francis Henry Colson ,Virginia Woolf,1926
1934, German Emperor William II ,Virginia Woolf,1926
1935, W. J. Turner ,Virginia Woolf,1926
1936, William Shillinglaw Crockett ,Virginia Woolf,1926
1937, Bret Harte ,Virginia Woolf,1926
1938, Lord Alfred Bruce Douglas ,Virginia Woolf,1926
1939, William Harbutt Dawson ,Virginia Woolf,1926
1940, George Macaulay Trevelyan ,Virginia Woolf,1926
1941, Ada Goodrich-Freer ,Virginia Woolf,1926
1942, Albert James Macself ,Virginia Woolf,1926
1943, John Donne ,Virginia Woolf,1926
1944, Elizabeth Wilson Grierson ,Virginia Woolf,1926
1945, Hildegarde Beatrice Hinde ,Virginia Woolf,1926
1946, Scott Nearing ,Virginia Woolf,1925
1947, Humbert Wolfe ,Virginia Woolf,1926
1948, Lord Alfred Tennyson ,Virginia Woolf,1926
1949, Anthony Trollope ,Virginia Woolf,1926
1950, Lady Louisa Stuart ,Virginia Woolf,1926
1951, League of Nations ,Virginia Woolf,1926
1952, Freda White ,Virginia Woolf,1926
1953, Pierse Loftus ,Virginia Woolf,1926
1954, Hilda Doolittle ,Virginia Woolf,1926
1955, Laurie Magnus ,Virginia Woolf,1926
1956, Goldsworthy Lowes Dickinson ,Virginia Woolf,1926
1957, Norman Maclean Leys ,Virginia Woolf,1926
1958, Karl Marx ,Virginia Woolf,1926
1959, Horace Walpole ,Virginia Woolf,1926
1960, Marco Polo ,Virginia Woolf,1926
1961, Albert Frederick Pollard ,Virginia Woolf,1926
1962, Edgar Allan Poe ,Virginia Woolf,1926
1963, John Maynard Keynes ,Virginia Woolf,1926
1964, Allan McPhee ,Virginia Woolf,1926
1965, John Atkinson Hobson ,Virginia Woolf,1926
1966, Leonard Woolf ,Virginia Woolf,1926
1967, Kingsley Martin ,Virginia Woolf,1926
1968, Anton Mohr ,Virginia Woolf,1926
1969, David Hannay ,Virginia Woolf,1926
1970, D. Macara ,Virginia Woolf,1926
1971, John Atkinson Hobson ,Virginia Woolf,1926
1972, John Hobbis Harris ,Virginia Woolf,1926
1973, William Law Mathieson ,Virginia Woolf,1926
1974, Marcus Garvey ,Virginia Woolf,1926
1975, Sri Lanka. ,Virginia Woolf,1926
1976, William Godwin ,Virginia Woolf,1926
1977, Carlton Joseph Huntley Hayes ,Virginia Woolf,1926
1978, Indian Government ,Virginia Woolf,1926
1979, Leslie Haden-Guest ,Virginia Woolf,1926
1980, Kathleen Elizabeth Royds Innes ,Virginia Woolf,1926
1981, Sir Mark frank Lindley ,Virginia Woolf,1926
1982, Ludwig van Beethoven ,Virginia Woolf,1926
1983, Roger Eliot Fry ,Virginia Woolf,1926
1984, Julia Margaret Cameron ,Virginia Woolf,1926
1985, Benjamin Robert Haydon ,Virginia Woolf,1926
1986, Otto Jespersen ,Virginia Woolf,1926
1987, Robert Graves ,Virginia Woolf,1926
1988, [N.auth] ,Virginia Woolf,1926
1989, Henry Baumann ,Virginia Woolf,1926
1990, Havelock Ellis ,Virginia Woolf,1926
1991, Havelock Ellis ,Virginia Woolf,1926
1992, Frank Laurence Lucas ,Virginia Woolf,1926
1993, Percy Lubbock ,Virginia Woolf,1926
1994, Sir Philip Hartog ,Virginia Woolf,1926
1995, Aragon ,Virginia Woolf,1926
1996, Jean Cassou ,Virginia Woolf,1926
1997, Laurence Binyon ,Virginia Woolf,1926
1998, John Donne ,Virginia Woolf,1926
1999, Vernon Lee ,Virginia Woolf,1926
2000, William Collins ,Virginia Woolf,1926
2001, William Cowper ,Virginia Woolf,1926
2002, Henry Fielding ,Virginia Woolf,1926
2003, John Milton ,Virginia Woolf,1926
2004, Earl of John Wilmot Rochester ,Virginia Woolf,1926
2005, Norman Angell ,Virginia Woolf,1926
2006, Jane Austen ,Virginia Woolf,1926
2007, James Edward Austen-Leigh ,Virginia Woolf,1926
2008, William Blake ,Virginia Woolf,1926
2009, Edmund Gosse ,Virginia Woolf,1926
2010, Andrew Lang ,Virginia Woolf,1926
2011, Sydney George Dimond ,Virginia Woolf,1926
2012, John Boynton Priestley ,Virginia Woolf,1926
2013, George Macaulay Trevelyan ,Virginia Woolf,1926
2014, Francis Turner Palgrave ,Virginia Woolf,1926
2015, W. B. Yeats ,Virginia Woolf,1926
2016, Maurice Baring ,Virginia Woolf,1926
2017, Maurice Baring ,Virginia Woolf,1926
2018, Maurice Baring ,Virginia Woolf,1926
2019, John Davys Beresford ,Virginia Woolf,1926
2020, Stella Benson ,Virginia Woolf,1926
2021, Laurence Binyon ,Virginia Woolf,1926
2022, Noel Coward ,Virginia Woolf,1924
2023, William Henry Davies ,Virginia Woolf,1926
2024, Walter De la Mare ,Virginia Woolf,1926
2025, Walter De la Mare ,Virginia Woolf,1926
2026, Havelock Ellis ,Virginia Woolf,1926
2027, John Galsworthy ,Virginia Woolf,1926
2028, Frederick William Harvey ,Virginia Woolf,1926
2029, William Henry Hudson ,Virginia Woolf,1926
2030, Muriel Jaeger ,Virginia Woolf,1926
2031, Graham Wallas ,Virginia Woolf,1926
2032, Havelock Ellis ,Virginia Woolf,1926
2033, John Cann Bailey ,Virginia Woolf,1926
2034, Vita Sackville-West ,Virginia Woolf,1926
2035, Vita Sackville-West ,Virginia Woolf,1926
2036, Charles Percy Sanger ,Virginia Woolf,1926
2037, Carl Sandburg ,Virginia Woolf,1926
2038, Edwin Muir ,Virginia Woolf,1926
2039, Frank Laurence Lucas ,Virginia Woolf,1926
2040, Havelock Ellis ,Virginia Woolf,1926
2041, William Shakespeare ,Virginia Woolf,1926
2042, Robert William Seton-Watson ,Virginia Woolf,1926
2043, William Shakespeare ,Virginia Woolf,1926
2044, William Shakespeare ,Virginia Woolf,1926
2045, William Shakespeare ,Virginia Woolf,1926
2046, Percy Bysshe Shelley ,Virginia Woolf,1926
2047, Arthur Machen ,Virginia Woolf,1926
2048, Osbert Sitwell ,Virginia Woolf,1926
2049, Dame Edith Sitwell ,Virginia Woolf,1926
2050, Alexander Brent-Smith ,Virginia Woolf,1926
2051, Ruth Manning-Sanders ,Virginia Woolf,1926
2052, Marius Lyle ,Virginia Woolf,1926
2053, Stanley Snaith ,Virginia Woolf,1926
2054, Anne Douglas Sedgwick ,Virginia Woolf,1926
2055, William Collins ,Virginia Woolf,1926
2056, Gertrude Stein ,Virginia Woolf,1926
2057, John Masefield ,Virginia Woolf,1926
2058, Edwin Muir ,Virginia Woolf,1926
2059, James Kenneth Stephen ,Virginia Woolf,1926
2060, Edinburgh University ,Virginia Woolf,1926
2061, Dame Rose Macaulay ,Virginia Woolf,1926
2062, [N.auth] ,Virginia Woolf,1929
2063, Amanda McKittrick Ros ,Virginia Woolf,1926
2064, [N.auth] ,Virginia Woolf,1926
2065, Conrad Aiken ,Virginia Woolf,1925
2066, Karl Baedeker ,Virginia Woolf,1925
2067, Norman Douglas ,Virginia Woolf,1925
2068, Findlay Muirhead ,Virginia Woolf,1925
2069, Louis Lorette ,Virginia Woolf,1925
2070, Harold William Vazeille Temperley ,Virginia Woolf,1925
2071, Westel Woodbury Willoughby ,Virginia Woolf,1925
2072, Virginia Woolf ,Virginia Woolf,1925
2073, Sir Charles Kingsley Webster ,Virginia Woolf,1925
2074, Robert Balmain Mowat ,Virginia Woolf,1925
2075, Nathaniel Lloyd ,Virginia Woolf,1925
2076, Albert James Macself ,Virginia Woolf,1925
2077, Jane Ellen Harrison ,Virginia Woolf,1925
2078, Gaston Eug·ene Marie Bonnier ,Virginia Woolf,1925
2079, George Macaulay Trevelyan ,Virginia Woolf,1925
2080, Herbert Henry Asquith ,Virginia Woolf,1925
2081, Herbert Minton Cundall ,Virginia Woolf,1925
2082, George Frederick Abbott ,Virginia Woolf,1925
2083, John Maynard Keynes ,Virginia Woolf,1925
2084, Cicely Kershaw ,Virginia Woolf,1925
2085, Walter Ernest Wait ,Virginia Woolf,1925
2086, Eliza Fay ,Virginia Woolf,1925
2087, Edward John Thompson ,Virginia Woolf,1925
2088, J. C. Van Sanden ,Virginia Woolf,1925
2089, Vernon Lee ,Virginia Woolf,1925
2090, Willa Muir ,Virginia Woolf,1925
2091, Leo Tolstoy ,Virginia Woolf,1925
2092, Robert Calverley Trevelyan ,Virginia Woolf,1925
2093, Mark Twain ,Virginia Woolf,1925
2094, Edward Reynolds Pease ,Virginia Woolf,1925
2095, Sir Arthur Henry Hardinge ,Virginia Woolf,1925
2096, Sir Edward Tyas Cook ,Virginia Woolf,1925
2097, Edmund Blunden ,Virginia Woolf,1925
2098, John Drinkwater ,Virginia Woolf,1925
2099, John Skirving Ewart ,Virginia Woolf,1925
2100, The Hogarth Press ,Virginia Woolf,1925
2101, Edward Grey ,Virginia Woolf,1925
2102, Robert Louis Stevenson ,Virginia Woolf,1925
2103, Edward John Trelawny ,Virginia Woolf,1925
2104, League of Nations ,Virginia Woolf,1925
2105, Margaret Symonds ,Virginia Woolf,1925
2106, Bella Sidney Woolf ,Virginia Woolf,1925
2107, Strawson Chemical Company Limited. ,Virginia Woolf,1925
2108, Charles Roden Buxton ,Virginia Woolf,1925
2109, British Commonwealth ,Virginia Woolf,1925
2110, John Lawrence Hammond ,Virginia Woolf,1925
2111, John Maynard Keynes ,Virginia Woolf,1925
2112, John Palmer Gavit ,Virginia Woolf,1925
2113, Kingsley Martin ,Virginia Woolf,1925
2114, Harold Joseph Laski ,Virginia Woolf,1925
2115, Leonard Woolf ,Virginia Woolf,1925
2116, E. T. Raymond ,Virginia Woolf,1925
2117, Alexander Pandelli Fachiri ,Virginia Woolf,1925
2118, League of Nations. ,Virginia Woolf,1925
2119, David Mitrany ,Virginia Woolf,1925
2120, Kathleen Elizabeth Royds Innes ,Virginia Woolf,1925
2121, William Stanley Macbean Knight ,Virginia Woolf,1925
2122, Phelps-Stokes Fund. ,Virginia Woolf,1925
2123, Minnie Hastings Harrison ,Virginia Woolf,1925
2124, Quintus Ennius ,Virginia Woolf,1925
2125, Émile Lamartine ,Virginia Woolf,1925
2126, John Hubert Jagger ,Virginia Woolf,1925
2127, Herman Carl George Brandt ,Virginia Woolf,1925
2128, Leon Trotsky ,Virginia Woolf,1925
2129, Aylmer Maude ,Virginia Woolf,1925
2130, Murasaki Shikibu ,Virginia Woolf,1925
2131, Harold Nicolson ,Virginia Woolf,1925
2132, Madame de La Fayette ,Virginia Woolf,1925
2133, André Gide ,Virginia Woolf,1925
2134, Robert Graves ,Virginia Woolf,1925
2135, Richard de Bury ,Virginia Woolf,1925
2136, Norman Ault ,Virginia Woolf,1925
2137, Joseph Quincy Adams ,Virginia Woolf,1925
2138, Arthur Thomas Quiller-Couch ,Virginia Woolf,1925
2139, Leslie Hotson ,Virginia Woolf,1925
2140, Dorothea Lieven ,Virginia Woolf,1925
2141, William Cowper ,Virginia Woolf,1925
2142, Alan Lubbock ,Virginia Woolf,1925
2143, Euripides ,Virginia Woolf,1925
2144, Thomas Holcroft ,Virginia Woolf,1925
2145, Herbert Read ,Virginia Woolf,1925
2146, James Boswell ,Virginia Woolf,1925
2147, Andrew Marvell ,Virginia Woolf,1925
2148, John Milton ,Virginia Woolf,1925
2149, Alexander Pope ,Virginia Woolf,1925
2150, Lytton Strachey ,Virginia Woolf,1925
2151, Jane Austen ,Virginia Woolf,1925
2152, Charlotte Bronté ,Virginia Woolf,1925
2153, Richard Paget ,Virginia Woolf,1925
2154, William Canton ,Virginia Woolf,1925
2155, John Davidson ,Virginia Woolf,1925
2156, Austin Dobson ,Virginia Woolf,1925
2157, John Keats ,Virginia Woolf,1925
2158, George Moore ,Virginia Woolf,1925
2159, Margot Robert Adamson ,Virginia Woolf,1925
2160, Maurice Baring ,Virginia Woolf,1925
2161, Edmund Blunden ,Virginia Woolf,1925
2162, Arnold Toynbee ,Virginia Woolf,1925
2163, Philip Noel-Baker ,Virginia Woolf,1925
2164, League of Nations. ,Virginia Woolf,1925
2165, Laurence Binyon ,Virginia Woolf,1925
2166, Joseph Conrad ,Virginia Woolf,1925
